delivery_id,distance_km,package_weight_kg,delivery_type,vehicle_type,traffic_condition,weather,time_of_day,day_of_week,driver_experience_years,num_stops,is_priority,package_fragile,delivery_zone,customer_rating,fuel_cost,delivery_time_hours
DEL00703,,6.71,Standard,Carro,Baixo,Nublado,Madrugada,Seg-Qui,9,1,No,No,Suburbana,2.73,6.0,10.69
DEL01814,5.83,3.65,Standard,Carro,Congestionado,Chuva Forte,Manhã,Seg-Qui,1,2,No,No,Urbana,2.64,4.79,32.81
DEL00472,34.28,8.49,Standard,Moto,,nublado,Tarde,Seg-Qui,0.5,1,  No ,No,Urbana,2.48,4.65,17.73
DEL02147,,,Standard,Carro,Alto,  Chuva Leve ,Noite,Seg-Qui,2,4,No,Yes,Suburbana,1.67,5.32,29.19
DEL02409,18.07,4.72,Standard,Moto,Baixo,Ensolarado,Manhã,Seg-Qui,5,1,Yes,Yes,Urbana,,5.8,1.78
DEL02431,17.71,2.56,Economy,Carro,Baixo,Ensolarado,Tarde,Seg-Qui,5,2,No,No,Rural,3.16,6.24,22.31
DEL02040,,5.96,Express,Carro,Médio,  Ensolarado ,Noite,Sexta,3,2,Yes,No,Suburbana,2.96,5.85,3.95
DEL01032,19.13,4.33,Economy,Caminhão,Alto,Chuva Forte,Madrugada,Sábado,4,3,Yes,Yes,Urbana,3.06,7.1,36.24
DEL01893,24.25,7.61,Standard,Moto,Médio,Nublado,Manhã,Seg-Qui,8,3,No,Yes,Suburbana,,,11.38
DEL00289,29.79,5.6,Express,Carro,,Nublado,Tarde,Seg-Qui,3,1,No,Yes,Urbana,2.99,5.42,10.08
DEL01895,5.61,10.56,Standard,Carro,Baixo,Ensolarado,Noite,Sábado,0.5,5,No,Yes,Urbana,3.06,5.12,22.54
DEL00413,4.03,2.32,Express,Moto,Médio,Chuva Leve,Noite,Sexta,0.5,1,No,No,Rural,2.77,7.9,7.55
DEL01873,6.86,,Standard,Carro,Baixo,Chuva Leve,Tarde,Seg-Qui,0.5,2,No,No,Urbana,2.62,4.81,17.69
DEL00292,25.51,1.69,Standard,Moto,Baixo,Ensolarado,Manhã,Seg-Qui,0.5,2,No,No,Suburbana,2.92,5.31,9.17
DEL02274,4.1,9.06,Economy,Moto,,Nublado,Manhã,Seg-Qui,3,2,Yes,No,Suburbana,3.77,4.96,22.21
DEL02339,4.6,3.48,Standard,Carro,Médio,Ensolarado,  Tarde ,Sexta,5,1,Yes,No,Urbana,2.06,5.33,11.34
DEL00480,11.96,,Express,Van,Alto,Ensolarado,Tarde,Seg-Qui,9,4,Yes,No,Urbana,3.73,5.52,10.98
DEL01364,2.77,6.17,Economy,Moto,Congestionado,Tempestade,Manhã,Sexta,2,2,No,No,Suburbana,,5.28,48.14
DEL01007,,6.15,Economy,Carro,Baixo,Ensolarado,Manhã,Seg-Qui,3,3,No,No,Suburbana,2.6,6.65,21.79
DEL00148,25.94,8.1,Standard,Moto,Baixo,Chuva Leve,Manhã,Sexta,8,1,No,No,Urbana,3.01,5.72,10.07
DEL01596,15.12,2.14,Standard,Van,Alto,Ensolarado,Manhã,Seg-Qui,8,3,No,No,Rural,3.17,5.17,17.59
DEL01284,13.86,7.29,Standard,Moto,Médio,Ensolarado,Tarde,Seg-Qui,9,1,No,No,Urbana,2.7,3.65,10.36
DEL01471,17.43,12.95,  Express ,Moto,Médio,Ensolarado,Tarde,Domingo,0.5,1,No,No,Suburbana,2.49,4.31,8.36
DEL01697,10.3,4.28,Standard,Carro,Congestionado,Ensolarado,Manhã,Seg-Qui,7,1,Yes,No,Suburbana,2.68,5.43,15.58
DEL01927,9.43,1.26,Standard,Caminhão,,Ensolarado,Tarde,Seg-Qui,1,1,No,No,Suburbana,2.35,,14.17
DEL01072,5.76,3.64,Standard,Moto,Alto,Chuva Leve,Tarde,Sexta,,1,Yes,No,Suburbana,2.32,4.37,14.72
DEL01455,20.35,2.27,Economy,Moto,Baixo,Ensolarado,Noite,Seg-Qui,,3,No,Yes,Urbana,3.55,7.64,19.48
DEL02469,19.42,8.46,Standard,Carro,,Nublado,Noite,Sábado,8,1,No,No,Urbana,2.9,6.01,11.76
DEL00452,3.88,4.53,Economy,Carro,Congestionado,Ensolarado,Madrugada,Seg-Qui,3,1,No,No,Urbana,2.47,5.79,30.3
DEL01080,20.52,7.02,Express,Carro,Médio,Tempestade,Tarde,Seg-Qui,3,3,No,Yes,Urbana,2.86,5.77,28.82
DEL00589,11.3,7.76,Standard,Caminhão,Médio,Nublado,Tarde,Sexta,4,2,No,No,Urbana,3.16,,25.34
DEL01688,28.35,3.44,Standard,Van,Baixo,Nublado,Tarde,Sexta,7,3,No,No,Urbana,3.46,,17.02
DEL01527,5.74,,Express,Carro,,Ensolarado,Tarde,Seg-Qui,9,1,No,Yes,Urbana,3.23,5.49,15.3
DEL01885,19.12,,Standard,Carro,Alto,Nublado,Tarde,Seg-Qui,,1,No,No,Urbana,3.51,5.69,21.86
DEL02491,18.78,7.49,Standard,Carro,Baixo,Ensolarado,Tarde,Sábado,4,1,No,No,Suburbana,2.76,6.35,17.7
DEL01036,15.17,3.11,Standard,Van,Alto,Ensolarado,Tarde,Seg-Qui,6,3,No,No,Urbana,3.84,4.64,18.67
DEL01159,5.57,0.0,Standard,Van,,Chuva Leve,Tarde,Seg-Qui,3,1,Yes,No,Urbana,2.97,,8.03
DEL01475,17.03,2.45,Standard,Carro,Médio,Ensolarado,Manhã,Sábado,1,2,Yes,Yes,Urbana,3.75,6.57,11.18
DEL02206,13.2,6.48,Economy,moto,Médio,Nublado,Tarde,Sábado,8,1,No,No,Urbana,,6.39,23.86
DEL01804,17.2,4.31,Standard,Moto,Médio,Chuva Leve,Tarde,Seg-Qui,8,4,No,Yes,Urbana,3.6,3.69,16.72
DEL00123,5.2,6.3,Standard,Carro,Alto,Ensolarado,Noite,Seg-Qui,10,4,No,No,Suburbana,3.11,6.84,21.09
DEL00211,8.0,5.58,Standard,Carro,Baixo,Ensolarado,Tarde,Seg-Qui,4,1,No,No,Urbana,2.69,5.53,8.2
DEL01013,15.12,4.22,Standard,Van,Médio,Ensolarado,Madrugada,Seg-Qui,7,2,No,Yes,Urbana,3.48,4.98,13.62
DEL00063,31.14,7.3,Standard,Carro,,Ensolarado,Madrugada,Seg-Qui,0.5,2,Yes,No,Urbana,1.6,7.17,8.06
DEL01954,20.58,2.76,Standard,Van,Alto,Ensolarado,Manhã,Seg-Qui,,2,No,Yes,Suburbana,2.46,6.13,18.04
DEL01993,17.82,4.68,Express,Moto,Médio,Nublado,Noite,Sexta,,2,No,No,Suburbana,2.59,5.17,10.08
DEL02247,13.89,8.14,Standard,Van,Baixo,Nublado,Madrugada,Seg-Qui,3,2,No,No,Suburbana,3.6,7.05,12.34
DEL00216,7.6,10.22,Economy,Moto,Médio,Nublado,Manhã,Seg-Qui,10,2,No,No,Urbana,2.43,5.61,19.06
DEL01287,2.6,2.77,Economy,Carro,Médio,Ensolarado,Tarde,Seg-Qui,,1,Yes,No,Suburbana,2.92,5.72,15.56
DEL01530,21.64,3.0,Economy,carro,Médio,Ensolarado,Tarde,Seg-Qui,,8,No,No,Urbana,2.99,5.13,35.36
DEL00228,30.27,9.21,Standard,Van,Baixo,Ensolarado,Madrugada,Seg-Qui,7,2,No,No,Urbana,3.12,4.52,16.4
DEL00772,11.87,9.61,Express,Van,Médio,Ensolarado,Tarde,Seg-Qui,4,2,Yes,Yes,Suburbana,2.67,5.45,7.76
DEL01810,17.56,2.84,Standard,Carro,Alto,Ensolarado,Tarde,Seg-Qui,3,1,No,No,Rural,,4.49,19.29
DEL01138,176.43,8.96,Economy,Moto,Médio,Ensolarado,Manhã,Seg-Qui,7,1,No,Yes,Urbana,3.3,5.11,19.49
DEL01427,7.75,5.06,Standard,Moto,,Nublado,Noite,Sexta,5,2,No,No,Urbana,2.83,4.53,15.99
DEL02358,24.08,7.18,Standard,Moto,Médio,Ensolarado,Manhã,Seg-Qui,9,2,No,No,Urbana,1.82,7.0,11.04
DEL00664,18.2,8.37,Express,Caminhão,Baixo,Ensolarado,Tarde,Seg-Qui,0.5,2,No,No,Urbana,2.35,5.33,13.32
DEL00124,36.45,4.72,Standard,Carro,Médio,Nublado,Manhã,Sábado,1,3,No,No,Urbana,2.76,6.64,22.73
DEL00149,20.61,3.52,Standard,Caminhão,Baixo,Nublado,Manhã,Seg-Qui,3,3,Yes,Yes,Rural,3.06,5.73,15.38
DEL00796,1.6,9.34,Standard,Van,Médio,Nublado,Tarde,Seg-Qui,7,2,Yes,No,Suburbana,3.14,,13.2
DEL00428,13.61,3.38,Standard,Carro,Médio,Chuva Leve,Tarde,Seg-Qui,9,4,No,No,Urbana,2.35,5.84,18.34
DEL02210,12.93,8.52,Standard,Moto,Médio,Nublado,Tarde,Sábado,5,2,Yes,No,Urbana,3.3,6.02,7.93
DEL02005,8.44,4.78,Economy,Moto,Médio,Ensolarado,Madrugada,Sábado,8,3,No,No,Urbana,3.15,5.03,22.8
DEL00834,22.9,2.4,Economy,Carro,Médio,Nublado,Manhã,Sexta,8,4,No,No,Urbana,2.76,5.87,28.34
DEL02316,8.14,4.4,Standard,Moto,Baixo,Ensolarado,Manhã,Sábado,1,2,No,No,Urbana,2.98,4.74,10.13
DEL01841,2.22,1.13,Standard,Moto,Congestionado,Nublado,Manhã,Seg-Qui,0.5,2,Yes,No,Suburbana,3.08,,13.39
DEL01107,8.55,8.17,Economy,Moto,Médio,Chuva Forte,Manhã,Sexta,10,6,No,No,Urbana,3.14,3.63,37.83
DEL00466,22.45,9.56,Express,Carro,Alto,Ensolarado,Noite,Seg-Qui,10,2,Yes,No,Suburbana,2.49,5.61,11.72
DEL02341,13.7,4.55,Standard,Carro,Médio,Ensolarado,Tarde,Seg-Qui,4,3,No,No,Urbana,2.21,5.92,16.29
DEL01170,19.6,4.76,standard,Carro,Alto,Nublado,Manhã,Seg-Qui,2,2,Yes,Yes,Urbana,2.97,5.55,14.19
DEL01852,1.48,3.37,Express,Van,Baixo,Ensolarado,Tarde,Seg-Qui,2,1,Yes,No,Urbana,2.7,6.8,1.35
DEL00650,3.67,,Standard,Moto,Médio,Ensolarado,Tarde,Sexta,7,2,No,No,Urbana,3.01,5.4,9.06
DEL01420,20.04,4.93,Standard,Caminhão,Alto,Ensolarado,Manhã,Domingo,3,2,No,No,Urbana,,5.92,26.47
DEL00737,5.57,7.13,Express,Moto,Alto,Ensolarado,Manhã,Seg-Qui,0.5,2,Yes,Yes,Urbana,2.32,3.92,3.42
DEL00951,22.54,3.63,Economy,Caminhão,Alto,Nublado,Tarde,Seg-Qui,3,2,No,No,Rural,2.71,5.7,36.36
DEL00381,28.47,9.28,Economy,Moto,,Chuva Leve,Tarde,Sábado,7,1,No,Yes,Suburbana,2.98,6.28,36.49
DEL01252,8.74,12.43,Standard,Moto,Baixo,Ensolarado,Manhã,Sexta,4,2,No,Yes,Urbana,2.0,5.47,11.53
DEL01839,7.77,3.55,Standard,Carro,Alto,Ensolarado,Madrugada,Sábado,9,2,No,No,Urbana,3.17,5.14,13.18
DEL00646,22.71,6.05,Standard,Caminhão,Baixo,Nublado,Tarde,Seg-Qui,10,4,Yes,No,Urbana,2.77,5.43,16.04
DEL00164,17.85,10.33,Standard,Carro,Alto,Nublado,Tarde,Domingo,3,2,Yes,Yes,Urbana,3.21,3.84,20.7
DEL00781,6.5,7.07,Economy,Moto,Médio,Ensolarado,Noite,Seg-Qui,1,2,No,Yes,Suburbana,2.87,4.71,19.29
DEL02295,0.95,3.71,Economy,Carro,Baixo,Nublado,Madrugada,Sexta,7,1,No,Yes,Urbana,2.0,5.38,17.24
DEL02184,5.97,1.13,Standard,Moto,,Ensolarado,Manhã,Seg-Qui,1,2,No,Yes,Urbana,3.02,4.76,2.47
DEL00115,13.53,1.83,Express,Moto,Congestionado,Ensolarado,Manhã,Seg-Qui,7,1,No,No,Urbana,2.9,6.37,12.33
DEL00931,4.63,3.09,Economy,Moto,Congestionado,Chuva Forte,Manhã,Seg-Qui,7,2,No,No,Suburbana,3.12,4.62,38.42
DEL01529,14.2,10.67,Standard,Carro,Médio,Ensolarado,Manhã,Seg-Qui,8,1,No,Yes,Suburbana,2.5,5.35,14.61
DEL01332,11.69,3.94,Economy,Carro,Baixo,Ensolarado,Manhã,Seg-Qui,0.5,1,Yes,Yes,Suburbana,2.4,5.08,13.44
DEL01058,11.75,5.94,Standard,Carro,Baixo,Ensolarado,Tarde,Seg-Qui,5,1,No,Yes,Suburbana,,4.23,11.18
DEL01945,16.38,11.26,Economy,Carro,Baixo,Nublado,Tarde,Sexta,1,4,Yes,No,Urbana,3.31,5.86,29.22
DEL01264,9.67,4.6,Express,Moto,Médio,Chuva Leve,Manhã,Sábado,2,2,Yes,Yes,Urbana,3.32,6.31,4.47
DEL02394,21.75,7.17,Standard,Moto,Alto,Ensolarado,Tarde,Sábado,5,4,Yes,Yes,Suburbana,,6.17,20.09
DEL00034,4.4,6.85,Economy,Carro,Médio,Ensolarado,manhã,Seg-Qui,3,1,No,No,Urbana,2.24,,22.32
DEL00247,31.37,0.37,Standard,Carro,baixo,Ensolarado,Noite,Seg-Qui,1,1,No,Yes,Urbana,3.43,5.82,11.52
DEL00996,17.34,7.43,Economy,Carro,Médio,Ensolarado,Manhã,Sábado,5,4,Yes,No,Urbana,3.04,4.44,25.67
DEL01453,24.37,6.08,express,Moto,,Chuva Leve,Manhã,Seg-Qui,2,1,No,No,Urbana,3.25,6.32,21.82
DEL00892,22.99,5.52,Economy,Moto,Baixo,Chuva Forte,Noite,Seg-Qui,0.5,1,No,No,Urbana,1.78,5.96,29.93
DEL02067,19.84,8.9,Standard,Carro,Baixo,Nublado,Manhã,Seg-Qui,4,1,Yes,Yes,Urbana,3.44,6.28,7.86
DEL02110,15.99,2.24,Economy,Carro,Médio,Ensolarado,Noite,Domingo,4,1,Yes,No,Urbana,3.88,6.14,18.76
DEL01773,2.79,9.76,Standard,Moto,Alto,Ensolarado,Tarde,Seg-Qui,7,1,No,No,Suburbana,3.57,4.6,12.13
DEL01094,20.11,9.27,Standard,Van,Baixo,Chuva Leve,Tarde,Seg-Qui,5,1,No,Yes,Urbana,2.34,6.87,19.74
DEL00121,4.67,5.89,economy,Moto,Médio,Ensolarado,Tarde,Sábado,9,2,No,Yes,Suburbana,2.7,5.16,22.78
DEL00455,22.32,3.62,Standard,Caminhão,Alto,Ensolarado,Tarde,Sexta,7,1,No,No,Urbana,2.64,5.59,24.65
DEL02021,13.14,6.41,Standard,Carro,Médio,Ensolarado,Tarde,Seg-Qui,,1,No,No,Suburbana,3.12,4.38,15.97
DEL01908,7.17,6.99,Express,Moto,Baixo,Chuva Leve,Tarde,Sexta,3,2,No,Yes,Urbana,3.61,4.16,9.78
DEL01261,22.64,4.2,Economy,Moto,Alto,Ensolarado,Tarde,Seg-Qui,4,3,No,No,Rural,3.05,5.64,31.33
DEL01913,18.14,4.81,Express,Caminhão,Baixo,Ensolarado,Tarde,Seg-Qui,8,1,Yes,No,Urbana,,,7.02
DEL00046,9.91,7.19,Standard,Moto,Alto,Ensolarado,Manhã,Seg-Qui,5,3,No,Yes,Urbana,2.77,5.76,20.98
DEL02416,27.56,7.11,Standard,Caminhão,Baixo,Ensolarado,Madrugada,Sexta,5,1,No,No,Urbana,3.21,6.78,16.7
DEL00893,8.46,8.5,Standard,Carro,Alto,Ensolarado,Noite,Seg-Qui,4,1,Yes,No,Urbana,2.96,5.12,12.82
DEL02188,14.42,4.28,Economy,Caminhão,Médio,Chuva Leve,Manhã,Seg-Qui,3,1,Yes,No,Urbana,2.59,3.76,26.23
DEL00714,32.72,8.54,Express,Carro,Congestionado,Chuva Leve,Tarde,Seg-Qui,6,1,No,Yes,Urbana,2.45,6.41,29.18
DEL01593,24.48,2.96,Economy,Carro,Congestionado,Chuva Leve,Tarde,Sábado,10,1,No,No,Suburbana,2.97,5.47,42.65
DEL00746,0.68,3.62,Standard,Moto,Médio,Ensolarado,Manhã,Seg-Qui,3,1,Yes,No,Rural,2.48,5.39,3.88
DEL00007,,2.92,Standard,Moto,Baixo,Ensolarado,Noite,Seg-Qui,10,4,No,No,Suburbana,2.7,5.29,5.67
DEL00342,12.23,3.84,Standard,Van,Baixo,Nublado,Manhã,Seg-Qui,7,1,No,No,Urbana,3.54,4.62,8.6
DEL00270,18.05,10.6,Economy,Moto,,Chuva Leve,Tarde,Seg-Qui,1,2,No,No,Suburbana,2.07,5.66,26.49
DEL00784,21.85,,Standard,Moto,Baixo,Ensolarado,Tarde,Seg-Qui,8,2,No,No,Urbana,2.39,4.7,7.97
DEL00519,1.62,,Standard,Moto,Baixo,Ensolarado,Tarde,Seg-Qui,0.5,1,Yes,No,Urbana,3.56,6.1,3.11
DEL01570,29.27,,Economy,Carro,Alto,Nublado,  Tarde ,Seg-Qui,5,1,Yes,Yes,Suburbana,2.79,5.4,27.02
DEL00845,15.31,8.72,Standard,Carro,Alto,Ensolarado,Madrugada,seg-qui,6,1,Yes,No,Suburbana,2.21,5.92,9.7
DEL00655,10.57,,Standard,Carro,Alto,  Ensolarado ,Tarde,Sexta,3,1,No,No,Suburbana,3.66,4.88,17.74
DEL01358,5.35,3.1,Standard,Caminhão,Congestionado,Ensolarado,Manhã,Seg-Qui,8,2,No,Yes,Suburbana,,5.45,26.1
DEL00636,16.3,3.13,Economy,Van,,Chuva Leve,Tarde,Seg-Qui,4,3,Yes,No,Urbana,2.78,5.94,37.88
DEL01347,7.18,1.85,Standard,Carro,Médio,Chuva Leve,Noite,Seg-Qui,0.5,1,Yes,No,Suburbana,2.84,5.35,7.96
DEL02213,13.13,2.27,Economy,Caminhão,Médio,Nublado,Manhã,Domingo,4,4,No,No,Urbana,2.79,5.7,36.32
DEL02003,20.82,,Standard,Carro,Médio,Chuva Leve,Manhã,Seg-Qui,0.5,1,Yes,Yes,Suburbana,2.87,6.32,12.81
DEL01585,9.47,12.89,Standard,Moto,Congestionado,Chuva Forte,Manhã,Seg-Qui,9,2,No,Yes,Urbana,2.64,6.74,32.38
DEL00274,25.64,7.61,Economy,Carro,,Ensolarado,Noite,Seg-Qui,,1,No,No,Suburbana,2.82,6.01,30.0
DEL02433,0.96,3.66,Economy,Caminhão,Baixo,Chuva Forte,Manhã,Sábado,5,2,No,Yes,Urbana,3.13,6.89,36.02
DEL02357,3.41,6.51,Standard,Carro,Médio,Ensolarado,Tarde,Seg-Qui,9,7,No,No,Rural,3.68,5.79,20.38
DEL01235,24.89,14.14,Economy,Van,Baixo,Chuva Leve,Tarde,Seg-Qui,,1,Yes,No,Rural,3.77,5.39,26.3
DEL00938,31.33,6.76,Standard,Moto,Congestionado,Nublado,Manhã,Seg-Qui,9,2,No,No,Urbana,3.1,5.77,27.21
DEL01753,16.46,6.6,Standard,Moto,Médio,Nublado,Manhã,Seg-Qui,0.5,2,Yes,No,Urbana,2.21,6.89,9.74
DEL00439,30.07,0.24,Standard,Caminhão,Alto,Ensolarado,Manhã,Sexta,2,2,No,No,Urbana,3.09,5.52,24.36
DEL01664,8.89,7.82,Economy,Carro,Médio,Ensolarado,Tarde,Seg-Qui,,1,No,No,Suburbana,2.77,5.58,25.9
DEL01096,8.55,4.52,Economy,Carro,Congestionado,Nublado,Madrugada,sábado,8,2,No,No,Urbana,2.53,4.69,36.13
DEL00791,21.29,6.86,Standard,Van,,Chuva Forte,Tarde,Seg-Qui,10,8,Yes,No,Urbana,3.06,4.54,30.87
DEL01196,6.62,4.47,Economy,Carro,,Chuva Leve,Manhã,Sexta,,0,No,No,Urbana,2.16,5.67,23.83
DEL00141,14.72,4.96,Standard,Moto,Médio,Tempestade,Manhã,Seg-Qui,4,1,No,Yes,Urbana,2.9,6.68,21.61
DEL01547,22.95,4.59,Standard,Carro,,Ensolarado,Tarde,Seg-Qui,5,1,No,No,Suburbana,2.87,4.91,10.26
DEL01952,28.98,3.48,Standard,Moto,Médio,Nublado,Tarde,Seg-Qui,3,1,No,No,Urbana,2.61,6.49,13.74
DEL01428,6.43,0.62,Standard,Moto,Médio,Chuva Forte,Madrugada,Seg-Qui,,2,No,Yes,Urbana,2.49,4.96,11.07
DEL00989,34.54,,Standard,Moto,Baixo,Chuva Forte,Tarde,Seg-Qui,4,2,No,No,Suburbana,2.27,4.27,25.0
DEL01889,21.61,,Standard,Moto,Congestionado,Ensolarado,Noite,Sábado,3,1,No,Yes,Urbana,3.09,5.07,25.64
DEL01212,9.45,4.7,Standard,Carro,Alto,Ensolarado,Tarde,Seg-Qui,8,1,No,No,Urbana,2.67,5.92,15.8
DEL01157,7.52,4.76,Standard,Carro,Médio,Ensolarado,Tarde,Sexta,8,2,Yes,No,Urbana,3.03,5.73,12.09
DEL00070,20.78,1.56,Economy,Van,Médio,Ensolarado,Manhã,Sexta,,3,No,Yes,Urbana,2.42,6.42,25.26
DEL02428,17.31,2.62,Economy,Carro,Baixo,Chuva Forte,Madrugada,Seg-Qui,2,1,No,No,Rural,3.22,6.28,23.71
DEL01201,27.16,1.13,Express,Moto,Baixo,Ensolarado,Noite,Seg-Qui,4,4,No,No,Urbana,3.26,6.0,4.97
DEL00213,29.27,7.01,Standard,Carro,Congestionado,Nublado,Madrugada,Seg-Qui,6,1,No,Yes,Urbana,2.88,7.06,28.04
DEL00794,20.37,3.3,Economy,Van,Médio,Ensolarado,Tarde,Sábado,7,0,No,Yes,Urbana,2.22,,27.49
DEL01905,14.02,6.02,Economy,Moto,Médio,Ensolarado,Manhã,Seg-Qui,6,1,No,  No ,Suburbana,2.28,5.42,21.37
DEL01255,2.76,4.6,Standard,Carro,Alto,Ensolarado,Tarde,Sexta,9,2,Yes,No,Urbana,3.6,7.35,14.82
DEL01787,3.2,6.54,Express,Carro,Baixo,  Chuva Leve ,Tarde,Sábado,9,3,No,No,Suburbana,3.08,6.67,11.41
DEL02426,7.77,,Economy,Moto,Médio,Nublado,Tarde,  Sábado ,3,1,No,No,Urbana,3.33,4.92,22.31
DEL01042,41.71,7.28,Standard,Carro,Congestionado,Ensolarado,Madrugada,Domingo,5,3,No,No,Suburbana,2.07,5.95,29.65
DEL00013,20.09,0.72,Standard,Van,Baixo,Nublado,Manhã,Seg-Qui,5,4,No,No,Suburbana,3.37,6.2,10.64
DEL02453,16.53,6.76,Express,Carro,Congestionado,Nublado,Tarde,Sexta,4,2,No,No,Urbana,2.21,5.65,26.1
DEL00973,0.62,1.92,Express,Carro,Congestionado,Ensolarado,Noite,Seg-Qui,10,1,Yes,No,Urbana,3.7,4.91,5.89
DEL01564,10.48,5.27,Economy,Carro,Médio,Ensolarado,Manhã,Sexta,,1,No,Yes,Urbana,2.31,5.44,20.92
DEL01946,10.64,4.85,Standard,Moto,Baixo,Ensolarado,Manhã,Seg-Qui,8,2,No,Yes,Urbana,3.04,6.33,4.09
DEL00120,,4.46,Standard,Moto,Baixo,Ensolarado,Manhã,Seg-Qui,0.5,1,Yes,No,Suburbana,2.84,6.17,0.5
DEL02370,31.77,4.76,Express,Carro,Baixo,Nublado,Manhã,Seg-Qui,4,2,Yes,No,Urbana,2.96,4.71,3.18
DEL01474,22.9,10.3,Standard,Moto,Baixo,Ensolarado,Noite,Seg-Qui,6,5,No,No,Suburbana,,5.94,13.59
DEL02063,26.61,3.92,Standard,Carro,Alto,Ensolarado,Noite,Sábado,4,3,No,No,Urbana,3.35,4.9,25.55
DEL00245,40.29,4.27,Standard,Moto,Alto,Ensolarado,Tarde,Seg-Qui,7,2,Yes,No,Urbana,2.57,5.4,16.16
DEL00657,15.61,0.28,Standard,Carro,Médio,Ensolarado,Tarde,Seg-Qui,4,1,No,No,Urbana,3.22,4.81,11.19
DEL00202,26.01,,Standard,Carro,,Chuva Leve,Noite,Seg-Qui,7,1,Yes,No,Urbana,1.98,5.72,20.58
DEL00207,3.43,2.69,Express,Moto,  Baixo ,Ensolarado,Noite,Sexta,10,29,No,No,Suburbana,2.54,6.15,0.62
DEL00682,13.1,5.98,Standard,Moto,Médio,Nublado,Tarde,Sexta,3,1,No,Yes,Suburbana,3.35,5.13,11.27
DEL00280,31.31,2.36,Standard,Carro,Médio,Ensolarado,Manhã,Seg-Qui,1,2,No,No,Urbana,3.35,4.88,15.44
DEL00052,15.04,,Standard,Van,Baixo,Ensolarado,Manhã,Seg-Qui,9,2,No,Yes,Urbana,,7.2,14.33
DEL01231,23.2,8.42,Economy,Van,Médio,Chuva Forte,Manhã,Seg-Qui,8,3,No,No,Rural,3.08,5.52,37.97
DEL01486,8.19,10.62,Economy,Moto,Congestionado,Ensolarado,Manhã,Sábado,1,8,Yes,Yes,Suburbana,3.31,5.87,42.22
DEL00591,9.83,6.05,Standard,Van,Alto,Ensolarado,Manhã,Seg-Qui,1,3,Yes,No,Urbana,2.3,5.16,17.61
DEL01411,21.96,7.17,Express,Moto,Alto,Ensolarado,Madrugada,Seg-Qui,4,1,No,No,urbana,3.18,5.2,11.25
DEL00178,11.2,2.61,Express,Moto,,Ensolarado,Noite,Seg-Qui,,3,Yes,No,Urbana,2.74,,1.43
DEL02258,9.74,4.58,Economy,  Carro ,,Nublado,Madrugada,  Seg-Qui ,0.5,1,No,No,Urbana,2.68,4.93,20.4
DEL01683,30.84,3.79,Standard,Moto,Congestionado,Ensolarado,Tarde,Seg-Qui,4,1,No,No,Urbana,,5.7,23.91
DEL00022,28.21,5.79,Standard,Carro,Médio,Chuva Leve,Manhã,Sexta,2,4,No,Yes,Suburbana,1.92,6.32,23.27
DEL01958,32.87,7.13,Express,Moto,Baixo,Nublado,Tarde,Seg-Qui,0.5,1,No,No,Urbana,2.99,5.34,7.05
DEL00088,12.23,6.41,Standard,Van,Congestionado,Ensolarado,Tarde,Domingo,4,4,No,No,Suburbana,2.88,5.02,33.5
DEL00769,15.07,8.82,Standard,Van,Baixo,Ensolarado,Manhã,Seg-Qui,8,1,No,No,Suburbana,2.41,4.84,8.28
DEL01035,20.19,8.14,Standard,Carro,Alto,Ensolarado,Tarde,Seg-Qui,0.5,2,No,No,Suburbana,2.35,4.53,25.32
DEL01982,6.48,8.68,Economy,Moto,,Chuva Forte,Noite,Sexta,4,1,Yes,No,Suburbana,2.97,5.45,23.94
DEL00160,19.76,10.07,Express,Carro,Congestionado,Ensolarado,Tarde,Seg-Qui,8,2,No,No,Urbana,3.52,5.69,26.14
DEL01704,17.91,1.38,Express,Van,,Ensolarado,Tarde,Seg-Qui,5,1,No,No,Urbana,2.72,5.87,14.33
DEL01901,9.54,7.72,Standard,Van,Baixo,Ensolarado,Noite,Sexta,8,1,No,Yes,Suburbana,4.07,5.17,19.33
DEL02432,36.97,,Economy,Van,Médio,Ensolarado,Noite,Domingo,,1,Yes,No,Suburbana,3.6,4.52,26.57
DEL01303,18.92,6.29,Economy,Carro,Baixo,Ensolarado,Manhã,Sexta,8,3,No,No,Urbana,3.38,5.56,24.7
DEL01279,30.83,4.99,Standard,Moto,Médio,Nublado,Manhã,Sexta,3,4,No,No,Suburbana,2.35,4.53,18.68
DEL00629,31.82,7.32,Standard,Moto,Baixo,Chuva Leve,Tarde,Seg-Qui,4,4,No,No,Suburbana,2.82,6.51,17.44
DEL00053,9.56,1.45,Standard,Carro,Médio,Nublado,Tarde,Sábado,0.5,3,No,No,Suburbana,3.17,5.43,18.3
DEL01807,43.24,8.35,Standard,Moto,Médio,Nublado,Tarde,Seg-Qui,0.5,2,Yes,No,Urbana,3.07,6.37,13.2
DEL00696,13.68,6.73,Standard,Carro,Médio,Chuva Leve,Noite,Seg-Qui,0.5,1,No,No,Suburbana,2.74,5.55,18.56
DEL02088,12.88,2.78,Economy,Van,Alto,Nublado,Manhã,Sexta,3,1,No,No,Rural,3.87,,30.68
DEL02412,30.21,1.02,Economy,Carro,Alto,Ensolarado,Noite,Sexta,0.5,2,No,No,Urbana,3.03,5.63,32.83
