property_id,built_area_sqm,bedrooms,bathrooms,parking_spaces,location,property_age_years,floor_number,view_type,condo_fee,infrastructure,has_security,has_pool,has_elevator,property_type,furnished,nearby_metro_km,price_brl
PROP01845,146.26,2,2,1,Subúrbio,26,4,None,,Básica,Yes,No,Yes,Apartamento,No,0.02,671149.32
PROP00055,57.37,2,5,2,Zona Norte,2,12,,431.28,Premium,No,Yes,Yes,Casa,No,2.21,1050564.55
PROP01408,85.5,1,2,3,Zona Oeste,46,8,None,668.27,Premium,Yes,Yes,Yes,Casa,Yes,0.4,931372.98
PROP00058,63.43,2,4,2,Zona Oeste,4,16,None,527.23,Completa,No,No,Yes,Casa,No,0.65,857697.87
PROP01335,93.08,3,2,0,Zona Norte,28,0,City,532.47,Básica,Yes,No,No,Apartamento,No,0.1,622897.58
PROP02398,146.88,4,2,1,Zona Sul,28,10,None,801.05,Básica,No,Yes,Yes,Apartamento,No,,964631.29
PROP00481,122.13,2,2,1,Subúrbio,13,17,None,156.05,Completa,Yes,No,YES,Casa,No,5.2,924104.72
PROP00072,46.46,3,2,1,Zona Leste,20,20,City,37.41,Completa,No,No,No,Apartamento,No,1.37,849453.06
PROP01167,128.57,3,1,2,Zona Norte,8,,None,388.31,Básica,No,No,Yes,Apartamento,No,1.17,774659.0
PROP01106,133.95,1,2,2,Subúrbio,29,4,City,925.32,Completa,No,No,YES,Casa,No,1.6,509491.26
PROP02349,146.46,4,3,2,Zona Norte,15,0,City,692.42,Completa,Yes,Yes,Yes,Casa,No,1.32,1154708.76
PROP01162,83.68,2,2,2,Zona Sul,48,6,None,431.45,Completa,Yes,Yes,No,Apartamento,Yes,2.56,917121.36
PROP00708,123.49,3,2,2,Zona Sul,29,15,None,1047.54,Completa,Yes,Yes,No,Casa,No,0.61,1132267.33
PROP01048,65.34,3,1,1,Zona Leste,45,19,City,,,No,Yes,No,Apartamento,No,1.7,698135.18
PROP00305,,3,3,2,Zona Oeste,1,9,Sea,249.3,  Completa ,Yes,No,No,Casa,No,0.86,1159287.5
PROP00413,44.2,2,1,3,Zona Sul,14,2,Park,574.6,Básica,Yes,Yes,Yes,Casa,No,3.78,797355.02
PROP02057,94.03,2,2,1,Zona Sul,28,19,City,938.6,Completa,Yes,Yes,No,Apartamento,Yes,4.78,1036989.38
PROP00843,44.14,1,3,2,Zona Leste,44,16,Park,31.63,Básica,Yes,No,Yes,Casa,Yes,1.83,630683.77
PROP02111,89.46,3,3,0,Zona Leste,13,16,Park,1082.05,Básica,No,Yes,No,Apartamento,No,5.94,739406.39
PROP00520,69.22,3,3,5,Zona Sul,28,12,None,103.5,Completa,Yes,No,Yes,Apartamento,No,5.49,1208347.68
PROP00703,128.61,1,1,2,Zona Sul,38,10,City,205.8,Premium,No,Yes,No,Apartamento,Yes,3.89,1141977.97
PROP01725,118.23,1,1,1,Subúrbio,4,4,Park,403.68,Básica,Yes,No,No,Casa,No,1.86,700674.45
PROP01039,30.33,2,1,1,Centro,46,2,City,423.39,Completa,No,No,Yes,Cobertura,Yes,0.08,558928.56
PROP00215,55.79,4,2,1,Subúrbio,22,6,,,Completa,No,  No ,Yes,Apartamento,No,0.56,739595.5
PROP00013,75.06,1,1,2,Zona Sul,35,11,Park,100.87,Básica,Yes,No,No,Apartamento,No,4.29,759439.81
PROP01653,67.65,2,1,1,Zona Leste,7,16,None,395.86,Premium,NO,No,No,Casa,Yes,1.38,802384.52
PROP00892,74.06,2,1,0,Zona Leste,20,19,,262.88,Básica,No,No,Yes,Apartamento,Yes,,610061.21
PROP02055,,1,3,2,Zona Oeste,38,10,City,495.62,Básica,Yes,No,No,Cobertura,No,0.66,722100.8
PROP02439,,1,2,3,Subúrbio,34,4,None,274.18,Básica,No,No,No,Apartamento,No,,580139.05
PROP00137,94.23,2,2,1,Zona Oeste,40,0,Park,,Premium,No,No,No,  Apartamento ,Yes,1.74,949102.99
PROP02034,,2,2,2,Centro,46,15,City,,Completa,Yes,No,Yes,Cobertura,Yes,4.38,800133.93
PROP01983,121.69,2,1,3,Zona Oeste,37,14,City,810.9,Básica,Yes,Yes,Yes,Apartamento,No,4.23,806727.96
PROP01666,99.54,2,1,2,Zona Leste,8,11,,544.14,Completa,Yes,Yes,No,Apartamento,No,,926753.8
PROP02366,82.45,3,1,1,Centro,9,17,None,431.6,Completa,NO,Yes,Yes,Apartamento,Yes,5.45,934550.65
PROP01351,121.94,3,3,1,Subúrbio,17,14,None,645.82,,Yes,Yes,Yes,Apartamento,No,1.16,957834.71
PROP01657,73.21,2,2,5,Zona Oeste,25,6,None,396.49,Completa,Yes,No,Yes,Apartamento,No,,933185.77
PROP01773,65.76,4,2,1,Zona Sul,2,1,City,493.7,Básica,Yes,No,No,Casa,Yes,2.55,932695.73
PROP00011,88.35,4,2,1,Zona Norte,37,19,Park,565.51,Completa,Yes,No,Yes,Casa,Yes,,955198.71
PROP00822,96.11,1,2,3,Zona Leste,6,0,None,16.58,Básica,No,No,No,Apartamento,Yes,2.36,591077.93
PROP00480,97.2,2,2,2,Centro,2,0,City,397.6,Completa,Yes,Yes,Yes,Apartamento,No,,1081270.81
PROP02469,133.51,4,2,1,Zona Sul,23,7,None,258.08,Básica,No,Yes,Yes,Casa,Yes,0.88,1120490.95
PROP00059,,3,2,0,Subúrbio,24,12,Park,341.78,,Yes,No,No,Apartamento,Yes,4.11,956785.3
PROP02506,,2,3,2,Zona Norte,37,8,CITY,,,No,No,No,Apartamento,No,0.77,828195.04
PROP00465,,2,2,1,Zona Oeste,4,8,City,774.6,Completa,Yes,Yes,No,Casa,Yes,2.02,839895.96
PROP01164,118.54,4,2,1,Subúrbio,7,6,City,427.52,Básica,No,No,Yes,Apartamento,No,2.64,902257.33
PROP01019,41.05,3,3,2,Zona Sul,9,0,,470.22,Básica,No,No,Yes,Casa,Yes,4.79,850715.18
PROP01775,82.9,3,3,3,Zona Sul,38,1,None,737.66,Básica,Yes,Yes,Yes,Casa,No,1.7,848603.69
PROP00156,156.46,3,3,0,Zona Leste,27,12,None,,  Básica ,Yes,No,No,Casa,No,1.49,920654.84
PROP02021,76.2,5,2,2,Zona Sul,43,12,City,1123.33,Básica,No,Yes,Yes,Casa,No,1.77,1019603.0
PROP00516,84.14,2,2,2,Centro,20,0,,653.78,Completa,No,Yes,No,Apartamento,No,,830190.87
PROP00138,,3,3,0,Zona Oeste,21,0,None,292.85,Premium,Yes,No,Yes,Apartamento,No,0.53,1199049.43
PROP01333,101.68,4,4,2,Centro,27,0,None,1012.03,Premium,No,Yes,Yes,Casa,No,2.04,1018215.26
PROP02094,182.49,4,3,1,Zona Leste,5,6,    None  ,760.97,Básica,Yes,No,Yes,Apartamento,No,4.4,1049457.01
PROP02378,88.76,3,4,1,Zona Sul,32,4,None,401.15,Completa,No,No,No,Casa,Yes,2.09,1050652.03
PROP02271,,3,2,2,Zona Norte,7,,None,315.54,Completa,Yes,No,No,Apartamento,No,,1071235.76
PROP02285,126.88,2,2,5,Zona Sul,20,0,Park,387.3,Básica,Yes,No,Yes,Apartamento,Yes,0.45,1130417.23
PROP02080,160.98,3,5,1,Zona Leste,1,19,None,315.68,Completa,Yes,No,Yes,Apartamento,No,,1256397.61
PROP02128,121.78,3,1,1,Zona Norte,23,12,None,404.37,,Yes,No,Yes,Casa,Yes,0.26,911053.55
PROP02288,92.0,6,1,2,Zona Oeste,5,6,None,495.37,Premium,No,Yes,No,Casa,No,1.83,1186854.07
PROP00840,140.86,2,2,0,Zona Leste,47,8,Sea,41.94,Completa,Yes,Yes,Yes,Casa,Yes,1.09,1098863.34
PROP00091,116.26,1,1,2,Centro,9,0,None,282.52,Completa,Yes,Yes,Yes,Apartamento,Yes,0.38,892945.23
PROP00419,136.31,1,4,2,Zona Oeste,47,10,None,30.52,Premium,Yes,No,No,Apartamento,No,1.96,1107803.1
PROP01984,59.09,4,3,3,Centro,36,11,Park,671.73,  Completa ,No,No,No,Apartamento,No,4.06,1133432.51
PROP00999,107.65,3,2,0,Subúrbio,40,,None,,,No,No,Yes,Apartamento,No,4.56,589570.53
PROP00189,108.82,4,2,2,Subúrbio,6,20,None,346.17,Completa,No,Yes,Yes,Apartamento,Yes,3.74,1058018.53
PROP00965,123.26,4,3,3,Zona Sul,31,10,None,974.41,Completa,Yes,No,No,Casa,No,2.57,1135498.7
PROP02432,101.09,1,2,2,Zona Norte,45,0,None,443.4,Completa,No,No,Yes,Apartamento,Yes,4.51,582146.93
PROP00787,141.82,1,2,2,Subúrbio,12,,None,623.85,Básica,Yes,Yes,No,Apartamento,No,4.99,824364.9
PROP00876,150.36,3,2,1,Zona Oeste,14,3,City,505.95,Básica,Yes,No,No,Casa,Yes,2.09,881490.64
PROP00581,,1,4,3,Zona Sul,50,9,None,431.52,Completa,Yes,Yes,Yes,Apartamento,No,3.77,1065726.2
PROP01862,136.56,4,1,1,Zona Leste,27,7,None,523.18,Completa,Yes,No,Yes,Apartamento,No,1.77,993137.63
PROP01538,60.47,1,0,1,Zona Sul,2,0,,317.69,Básica,Yes,No,No,Apartamento,No,3.85,755003.99
PROP01542,66.61,1,1,1,Zona Oeste,21,0,None,138.13,Completa,No,No,Yes,Apartamento,No,4.02,685775.25
PROP01784,13.58,2,2,2,Centro,27,0,None,330.63,Básica,No,Yes,Yes,Apartamento,No,0.59,536438.92
PROP01109,104.45,2,2,1,Zona Oeste,13,3,None,658.69,Básica,Yes,No,No,Casa,No,,693926.06
PROP02018,,2,3,2,Subúrbio,42,3,Park,350.79,Completa,Yes,No,Yes,Apartamento,No,2.1,814288.35
PROP00116,101.66,3,4,1,Subúrbio,27,18,None,580.08,,Yes,No,Yes,Apartamento,No,2.54,884495.92
PROP01331,107.28,2,2,2,Subúrbio,47,16,None,214.96,Premium,Yes,  No ,Yes,Casa,No,3.49,950891.18
PROP01790,,3,3,1,Zona Oeste,15,6,City,153.96,Básica,No,No,Yes,Apartamento,No,2.84,990256.05
PROP01975,82.54,2,2,1,Zona Leste,13,0,,804.37,Completa,Yes,No,Yes,Casa,No,1.68,647577.35
PROP02450,124.52,4,4,2,Zona Oeste,21,18,None,455.58,Completa,No,No,No,Cobertura,No,3.5,1178987.24
PROP02043,,1,1,0,Zona Norte,4,7,City,669.87,Completa,No,No,No,Apartamento,Yes,1.64,454466.03
PROP01087,,3,2,2,Zona Norte,13,11,,511.2,Básica,Yes,Yes,Yes,Casa,No,2.15,1009527.8
PROP02496,128.8,1,2,1,Zona Oeste,49,9,,651.51,Completa,Yes,No,Yes,Casa,No,1.59,730994.02
PROP01071,100.34,2,3,2,Zona Sul,36,7,None,770.9,Completa,No,No,No,  Apartamento ,No,3.57,818829.39
PROP01182,86.56,4,2,1,Zona Norte,7,13,None,,Premium,Yes,No,No,Apartamento,No,0.16,956298.82
PROP01208,88.81,3,1,4,Zona Norte,48,,City,43.39,Completa,Yes,No,Yes,Casa,No,0.73,877611.37
PROP00272,130.85,1,3,1,Zona Oeste,24,3,None,297.6,Básica,Yes,Yes,Yes,Casa,No,0.15,894329.9
PROP01003,198.16,2,2,1,Zona Sul,0,20,City,849.46,Completa,Yes,No,Yes,Apartamento,No,4.06,1265198.38
PROP01300,3.07,3,2,2,Zona Oeste,21,9,City,655.42,,No,No,Yes,Apartamento,No,2.41,643753.94
PROP01840,118.92,3,3,1,Centro,41,3,,,Básica,Yes,No,No,Apartamento,Yes,0.14,932229.38
PROP01356,79.79,3,2,2,Zona Leste,5,1,None,514.37,Completa,Yes,No,No,Casa,Yes,0.28,832384.1
PROP01328,42.99,3,2,3,Zona Oeste,6,8,None,333.51,Básica,No,No,No,Cobertura,No,2.24,699707.52
PROP00802,67.34,3,2,3,Zona Norte,49,,,926.35,Básica,Yes,No,Yes,Apartamento,No,1.61,612089.89
PROP01142,,3,2,2,Subúrbio,15,15,,947.35,Completa,Yes,No,No,Apartamento,No,3.34,674837.56
PROP01158,97.5,2,1,2,Subúrbio,37,0,None,213.03,Completa,No,No,No,Casa,No,0.91,601410.18
PROP00541,68.77,4,1,1,Zona Leste,8,,None,487.5,Completa,No,Yes,Yes,Casa,No,1.71,834107.79
PROP00183,59.15,1,4,2,Zona Sul,50,0,Park,283.69,Básica,Yes,  No ,Yes,Apartamento,No,1.04,707565.41
PROP00684,93.02,4,1,0,Zona Sul,37,7,,602.06,Básica,No,No,No,Apartamento,No,1.97,818771.61
PROP00979,109.25,4,3,1,Zona Leste,41,9,City,194.97,Completa,Yes,No,No,Casa,No,1.81,1132616.61
PROP01371,120.23,2,2,3,Zona Oeste,26,,None,1031.92,Completa,Yes,Yes,Yes,Apartamento,No,1.16,820435.65
PROP01396,46.55,2,2,2,Zona Oeste,13,1,City,652.82,Completa,Yes,Yes,Yes,Apartamento,No,3.74,765157.35
PROP00353,132.58,2,2,1,Subúrbio,39,0,None,631.6,Básica,No,No,No,Apartamento,No,3.13,521439.22
PROP01366,79.39,1,3,3,Zona Leste,44,19,Park,508.29,Completa,No,No,No,Casa,No,1.11,710704.82
PROP00006,130.71,3,4,0,Zona Sul,23,13,Park,142.41,Completa,Yes,No,Yes,Apartamento,No,2.99,1327836.56
PROP01521,90.91,4,3,1,Subúrbio,49,1,City,1030.71,Básica,No,Yes,Yes,Apartamento,No,2.53,743258.53
PROP01024,234.5,2,3,2,Subúrbio,6,11,Park,671.1,Completa,No,Yes,No,Apartamento,No,3.68,1189910.14
PROP00643,83.12,6,2,1,Zona Oeste,45,15,None,245.56,Completa,Yes,No,No,Casa,No,2.04,1154885.44
PROP01906,108.6,1,2,1,Zona Leste,14,0,Sea,791.28,Completa,Yes,Yes,No,Apartamento,No,3.34,967959.81
PROP01195,66.23,1,2,3,Zona Leste,16,1,City,528.79,Básica,Yes,Yes,Yes,Apartamento,No,2.05,658427.59
PROP00596,151.42,4,1,1,Centro,50,0,City,459.54,Básica,NO,No,Yes,Apartamento,No,3.59,944862.07
PROP01397,,4,2,1,Zona Sul,40,8,,,Básica,Yes,No,Yes,Casa,No,1.11,1005217.48
PROP01878,142.81,3,1,2,Subúrbio,8,0,,172.21,Básica,No,No,Yes,Apartamento,No,2.19,751218.89
PROP00534,36.98,4,2,2,Subúrbio,14,3,None,329.01,Básica,Yes,Yes,Yes,Apartamento,No,1.46,737736.22
PROP01929,32.98,2,3,3,Zona Sul,1,19,None,533.34,Completa,Yes,No,Yes,Casa,Yes,2.94,1021692.48
PROP02072,42.92,3,2,2,Zona Norte,7,8,,397.75,Completa,Yes,No,No,Apartamento,No,0.14,876409.63
PROP00410,103.82,1,2,2,Zona Norte,46,15,None,804.38,Completa,Yes,Yes,No,Apartamento,No,3.3,739597.78
PROP00890,104.44,1,3,3,Centro,35,10,None,471.75,,No,No,No,Apartamento,No,4.2,910594.7
PROP02314,148.4,4,2,1,Zona Norte,15,11,None,747.59,Premium,Yes,No,No,Apartamento,No,2.5,1111223.57
PROP02345,112.37,4,1,2,Zona Norte,19,2,None,254.59,Básica,No,No,No,Apartamento,Yes,1.78,823357.23
PROP00884,66.96,4,2,1,Zona Norte,38,18,City,464.39,Completa,Yes,Yes,No,Apartamento,No,2.8,1068976.29
PROP00043,126.92,1,2,3,Zona Leste,28,5,None,673.79,Básica,Yes,No,Yes,Apartamento,No,1.65,645278.71
PROP01677,,1,2,2,Zona Oeste,27,8,Park,667.63,Básica,Yes,No,Yes,Casa,No,1.31,568648.35
PROP01654,119.07,2,3,1,Subúrbio,22,0,None,296.9,Completa,No,No,No,Casa,No,1.74,800649.08
PROP01576,165.6,2,6,1,Zona Sul,24,0,Park,403.57,Básica,Yes,Yes,Yes,Casa,No,2.01,1353194.88
PROP01012,,3,2,1,Zona Leste,47,1,City,361.16,,Yes,No,No,Apartamento,No,1.47,1132799.98
PROP02503,,2,2,1,Centro,17,0,Park,841.68,Completa,Yes,Yes,Yes,Apartamento,No,1.77,927898.58
PROP00715,89.58,3,1,1,Zona Sul,11,3,None,982.91,BÁSICA,Yes,No,Yes,Apartamento,No,0.48,711761.33
PROP01186,71.58,3,3,2,Centro,12,8,Sea,359.03,Básica,No,No,No,Casa,No,0.6,1003478.53
PROP00128,37.52,1,1,3,Zona Norte,38,0,City,759.22,Completa,Yes,No,Yes,Apartamento,No,2.8,473715.99
PROP00435,96.35,4,4,1,Zona Oeste,15,14,Park,49.77,Básica,No,No,No,Apartamento,No,1.84,1178516.06
PROP02299,112.14,2,1,2,Zona Norte,21,0,None,503.54,Completa,Yes,Yes,No,APARTAMENTO,No,3.24,791836.4
PROP01596,115.99,3,2,1,Zona Sul,42,7,None,174.68,,No,No,Yes,Apartamento,No,2.79,862822.06
PROP00964,73.17,1,2,3,Zona Norte,39,3,Park,25.24,Básica,Yes,No,Yes,Casa,No,1.33,651725.61
PROP01470,148.8,3,2,2,Subúrbio,11,1,None,401.47,Premium,No,No,Yes,Cobertura,Yes,0.39,1031219.33
PROP00544,,3,2,2,Centro,43,16,City,295.41,Básica,No,No,Yes,Apartamento,No,4.02,954579.55
PROP01422,167.23,2,3,1,Subúrbio,14,8,Sea,177.99,,No,No,Yes,Casa,Yes,1.05,1173747.04
PROP01964,76.31,3,1,3,Zona Leste,4,16,None,335.41,Completa,Yes,No,No,Casa,No,1.65,831083.62
PROP00671,41.65,1,1,1,Zona Oeste,4,4,City,680.9,Completa,No,No,Yes,Apartamento,Yes,2.75,520224.43
PROP00306,110.16,2,2,2,Zona Oeste,21,12,None,879.74,Completa,No,No,Yes,  Apartamento ,No,1.88,790709.38
PROP00489,126.66,3,5,2,Zona Leste,5,,None,355.69,Básica,Yes,No,  Yes ,Apartamento,No,,1009988.84
PROP00602,,2,1,3,Subúrbio,42,17,None,238.93,,Yes,No,No,Apartamento,No,2.9,796438.31
PROP01721,79.32,4,3,1,Zona Norte,18,4,,811.7,Premium,  Yes ,Yes,Yes,Apartamento,No,1.69,1028073.61
PROP02088,,3,1,1,Zona Sul,8,10,None,5231.47,Premium,Yes,No,Yes,Casa,Yes,0.78,1094183.08
PROP00077,169.99,3,2,1,Zona Oeste,5,15,None,328.6,Premium,Yes,Yes,No,Casa,No,0.62,1317398.7
PROP02040,100.18,2,2,2,Zona Norte,50,0,None,169.26,Premium,Yes,No,Yes,Casa,Yes,3.42,881178.46
PROP00996,104.74,1,2,1,Zona Sul,21,6,None,973.19,Completa,Yes,Yes,Yes,Casa,Yes,2.77,834710.86
PROP01642,,2,2,2,Zona Sul,3,0,None,419.67,Básica,Yes,Yes,No,Casa,Yes,0.15,791073.8
PROP00550,117.84,4,3,1,Zona Norte,17,13,City,25.71,Básica,No,Yes,No,Apartamento,Yes,2.9,1149126.49
PROP01246,92.08,3,1,1,ZONA NORTE,30,0,,751.5,Básica,Yes,No,Yes,Apartamento,Yes,3.53,628575.69
PROP01872,130.59,3,1,1,Centro,19,11,,429.87,Básica,Yes,No,Yes,Apartamento,No,3.18,1058466.43
PROP02401,129.98,3,2,2,Centro,15,,Park,371.88,Premium,No,No,Yes,Apartamento,No,,1245373.18
PROP00739,121.96,1,2,2,Zona Norte,45,0,Park,161.27,Básica,Yes,No,Yes,Apartamento,No,5.16,704921.13
PROP00786,80.11,3,3,2,Subúrbio,32,7,None,610.31,Premium,Yes,No,Yes,Apartamento,No,2.83,957352.11
PROP01232,,2,4,2,Zona Sul,31,14,City,372.15,Básica,No,No,Yes,Apartamento,No,2.43,1101024.38
PROP02357,154.19,3,4,1,Zona Oeste,26,15,None,987.96,Completa,No,No,No,Apartamento,No,1.49,1035472.0
PROP01029,176.41,3,1,2,Subúrbio,41,11,None,454.07,Básica,Yes,No,No,Apartamento,No,3.59,921852.5
PROP02100,147.55,2,2,2,Zona Sul,37,14,None,323.51,Básica,No,No,No,Apartamento,No,1.68,931009.02
PROP00150,100.46,2,4,2,Centro,14,0,None,255.95,Básica,No,No,Yes,Apartamento,No,1.98,897409.71
PROP00256,79.03,2,2,1,Zona Sul,34,4,None,602.61,Completa,No,Yes,No,Apartamento,No,4.27,768031.56
PROP02505,94.82,2,2,1,Zona Sul,23,,None,431.84,Completa,Yes,No,Yes,Apartamento,No,5.6,917342.87
PROP01758,77.64,2,3,1,Zona Leste,41,0,None,440.21,Básica,Yes,No,No,Casa,No,2.62,482734.53
PROP01896,34.11,2,2,2,Centro,33,14,City,502.05,Completa,No,Yes,Yes,Apartamento,No,3.34,847694.45
PROP01104,128.21,3,2,1,Zona Leste,19,5,None,474.21,Premium,Yes,No,Yes,Apartamento,No,4.34,978191.16
PROP00856,48.95,2,2,1,Zona Sul,12,5,City,191.69,Completa,No,No,Yes,Casa,No,3.76,865204.21
PROP01595,40.12,1,3,1,Zona Leste,28,,Sea,701.93,Completa,No,No,No,Apartamento,Yes,0.49,593384.62
PROP01890,106.47,1,2,1,Zona Norte,46,5,None,528.19,Básica,Yes,No,Yes,Apartamento,No,3.66,544084.04
PROP02362,51.99,3,4,2,Zona Norte,2,11,Park,1289.2,Completa,Yes,No,Yes,Apartamento,Yes,,881077.54
PROP00758,126.2,4,1,1,Zona Oeste,45,15,None,345.1,Completa,Yes,Yes,Yes,Apartamento,Yes,4.07,1121147.15
PROP00286,,1,1,1,Zona Leste,50,14,None,648.62,Completa,Yes,No,No,Casa,No,1.25,770428.69
PROP01803,104.05,2,3,2,Zona Sul,34,,None,,Completa,Yes,No,Yes,Casa,No,4.73,1012774.36
PROP01238,41.36,1,2,3,Zona Leste,40,6,None,703.11,Completa,No,No,No,Apartamento,No,,630509.16
PROP01559,65.48,1,2,1,Zona Oeste,15,7,None,229.77,Completa,No,No,No,Apartamento,No,3.0,676695.58
PROP02118,113.38,3,3,1,Zona Leste,6,,None,913.28,Completa,Yes,No,No,Casa,No,,845237.61
PROP00762,,3,2,1,Zona Oeste,14,17,City,727.96,Básica,Yes,Yes,Yes,Casa,No,2.22,952956.92
PROP00883,124.23,4,2,2,Zona Oeste,4,10,None,430.83,Completa,Yes,No,Yes,Apartamento,No,4.39,1069494.62
PROP01706,120.3,3,1,2,Centro,22,5,Sea,,Completa,Yes,No,No,Casa,Yes,2.24,1185037.48
PROP02307,92.52,8,2,2,Zona Norte,39,0,Park,164.84,Completa,Yes,Yes,No,Apartamento,No,2.57,986126.73
PROP02132,115.54,2,6,2,Subúrbio,28,,None,642.36,Completa,No,No,No,Casa,No,1.28,879204.13
PROP00782,119.47,3,3,1,Zona Oeste,17,,Park,,Premium,Yes,No,Yes,Apartamento,Yes,0.82,1049128.55
PROP00049,109.72,2,1,2,Zona Norte,43,2,None,845.32,Completa,Yes,Yes,No,Casa,No,0.06,641158.49
PROP00362,119.11,2,2,1,Zona Sul,47,,City,671.61,Básica,No,No,Yes,Casa,No,1.91,728514.72
PROP02202,175.89,4,2,0,Zona Norte,9,15,,707.72,Completa,Yes,No,Yes,Apartamento,No,3.74,1184838.69
PROP01161,55.99,1,2,1,Zona Norte,40,1,None,864.85,Básica,Yes,No,Yes,Apartamento,No,,356685.56
PROP01806,99.54,2,1,2,Zona Sul,11,0,City,,Básica,No,No,No,Casa,No,1.34,846859.38
PROP00853,69.29,4,2,1,Zona Oeste,38,18,None,744.15,,Yes,No,Yes,Casa,Yes,1.36,690509.03
PROP01394,,2,3,1,Zona Leste,14,9,None,98.0,Básica,No,No,No,Apartamento,Yes,0.91,705239.03
PROP00459,112.7,3,2,2,Zona Sul,24,2,,332.28,Básica,Yes,No,Yes,Apartamento,No,2.39,996141.04
PROP01755,96.5,3,2,1,Zona Leste,42,15,,26.99,Completa,No,No,Yes,Apartamento,No,2.86,723092.13
PROP01398,102.04,2,2,3,Zona Norte,50,1,,733.13,,Yes,No,No,Apartamento,No,1.17,606764.39
PROP01913,80.54,2,2,1,Zona Leste,37,2,City,,Completa,Yes,Yes,Yes,Casa,Yes,1.74,684812.17
PROP00468,91.78,2,2,1,Centro,14,0,None,472.1,Básica,Yes,No,No,Casa,No,1.61,613882.24
PROP01307,34.32,2,2,2,Subúrbio,39,0,None,560.78,Premium,No,No,Yes,Apartamento,No,3.55,589248.34
PROP00182,110.16,3,3,1,Zona Oeste,38,0,City,694.53,Básica,No,No,Yes,Apartamento,No,0.73,830296.57
PROP01681,17.17,4,2,2,Centro,50,0,City,390.12,,Yes,No,No,Apartamento,Yes,0.22,744786.15
PROP00740,93.79,2,2,1,Zona Oeste,20,15,,245.53,Básica,No,No,Yes,Casa,No,2.14,843165.12
PROP02381,109.62,5,4,1,Subúrbio,2,0,Sea,333.31,,No,No,No,Casa,No,3.21,1137862.28
PROP00180,68.76,2,2,0,Zona Oeste,28,0,City,243.14,Básica,No,No,Yes,Apartamento,No,1.01,518471.21
PROP00406,72.5,3,3,3,Zona Sul,14,0,,276.04,Completa,No,No,No,Apartamento,No,1.74,1061877.5
PROP00533,84.38,4,3,3,Zona Norte,11,12,None,69.68,Básica,Yes,No,No,Apartamento,No,,1027829.35
PROP01134,29.6,1,1,1,Zona Leste,46,0,None,365.33,Básica,Yes,Yes,Yes,Apartamento,No,5.15,351855.75
PROP01310,,2,3,1,Zona Leste,4,,None,105.71,  Completa ,Yes,No,Yes,Apartamento,No,3.28,1074185.87
PROP01436,847.15,3,2,3,Centro,19,19,City,702.79,Premium,Yes,No,Yes,Apartamento,No,0.7,1276940.25
PROP00949,115.87,2,1,1,Centro,11,2,City,1033.58,Básica,No,No,No,Apartamento,No,,613065.33
PROP01606,50.76,2,2,3,Zona Oeste,43,,Park,783.49,Completa,Yes,No,No,Apartamento,No,3.98,652398.83
PROP02104,111.39,3,2,1,Zona Sul,47,6,None,978.71,Básica,No,No,No,Casa,No,2.46,703138.77
PROP01945,63.86,6,1,1,Zona Oeste,31,2,None,443.56,Básica,No,No,Yes,Apartamento,Yes,1.74,809271.44
PROP01274,59.68,1,2,2,Zona Norte,4,1,None,561.18,Completa,No,Yes,Yes,Casa,No,1.83,625969.74
PROP02056,109.92,2,2,1,Zona Leste,48,0,Park,860.6,Completa,Yes,No,No,Apartamento,No,1.8,739939.46
PROP01846,135.48,1,4,2,Zona Oeste,6,3,Park,544.02,Completa,No,Yes,No,Apartamento,No,2.47,1072663.54
PROP01085,138.07,2,3,3,Zona Oeste,21,18,City,440.21,Completa,Yes,Yes,Yes,Apartamento,Yes,0.4,1284125.94
PROP00007,150.07,3,3,2,Zona Leste,50,1,City,767.53,Completa,Yes,No,No,Apartamento,No,3.85,959719.41
PROP02019,107.36,4,3,1,Zona Sul,33,16,City,638.99,Básica,Yes,Yes,No,Apartamento,No,0.26,1124290.02
PROP02025,80.45,4,4,2,Zona Oeste,49,0,,285.12,Completa,No,Yes,Yes,Casa,No,3.05,1127260.94
PROP01076,102.7,2,1,1,Zona Norte,28,0,None,949.28,Básica,Yes,No,No,Apartamento,No,1.55,405189.45
PROP02226,81.16,4,2,2,Zona Norte,34,14,None,643.23,Completa,No,Yes,No,Apartamento,Yes,2.27,846593.46
PROP01607,155.19,5,2,0,Centro,17,17,,258.29,Básica,Yes,Yes,No,Casa,No,2.29,1357152.66
PROP00713,179.41,2,2,2,Zona Leste,14,1,,474.42,Completa,Yes,No,No,Casa,Yes,2.87,1030212.45
PROP01898,131.41,2,1,1,Zona Leste,15,20,None,294.78,Completa,No,Yes,No,Casa,No,0.88,900248.74
PROP02097,147.52,2,2,1,Zona Sul,13,2,None,383.79,Básica,No,Yes,No,Casa,No,,971775.23
PROP00942,107.35,4,2,3,Zona Oeste,12,16,None,361.12,Básica,No,No,No,Apartamento,No,4.35,1009470.64
PROP00382,,3,4,1,Zona Leste,15,2,None,515.52,Completa,No,No,No,Apartamento,Yes,0.03,808665.88
PROP01144,80.73,4,2,3,Zona Sul,18,8,None,261.47,,Yes,Yes,Yes,Apartamento,No,4.21,1070713.43
PROP01938,85.3,4,2,2,Zona Sul,7,15,None,994.08,Básica,No,No,No,Apartamento,No,3.65,866968.25
