sale_id,marketing_spend,website_traffic,conversion_rate,avg_product_rating,discount_percentage,num_products,avg_price,customer_reviews,return_rate,product_category,competition_level,seasonality,free_shipping,payment_methods,mobile_traffic_pct,monthly_sales
SALE01809,5254.52,11713,5.7,2.51,0,49,197.42,961,,Electronics,High,High,No,Credit Card,70.72,7397.75
SALE02461,3796.43,22058,4.41,2.59,15,140,163.16,718,8.72,Fashion,High,Medium,No,PayPal,71.0,6862.37
SALE00208,3253.8,15282,5.43,2.45,0,322,85.04,79,9.28,Home,Low,Medium,Yes,Debit Card,65.12,6088.58
SALE02377,3053.5,14546,5.66,3.06,0,162,87.99,433,8.85,Fashion,Medium,High,No,PayPal,71.71,7468.94
SALE01521,3341.53,19683,4.48,2.45,15,48,107.89,216,8.26,Electronics,High,High,Yes,Bank Transfer,61.2,6943.08
SALE01890,5683.32,18824,4.57,2.22,30,23,190.39,426,8.18,Fashion,High,Medium,Yes,Credit Card,71.36,8618.51
SALE01111,8618.62,18017,4.52,3.14,25,293,0.55,417,6.61,Books,Medium,Medium,Yes,PayPal,69.2,8457.31
SALE00488,4682.26,12817,4.84,3.02,15,421,71.59,,6.48,Home,High,Medium,NO,Credit Card,76.19,7471.24
SALE01573,6180.22,10418,5.05,3.51,10,494,180.7,355,10.03,Electronics,Low,Medium,No,Credit Card,53.4,7045.92
SALE01992,2645.4,10647,,2.98,15,50,280.92,217,7.73,Fashion,Medium,Medium,No,Debit Card,73.37,6369.09
SALE00329,7282.34,12179,6.26,2.82,15,233,39.02,877,7.61,  Fashion ,Medium,Low,No,Credit Card,64.54,8071.0
SALE00489,4196.86,8110,5.55,,15,49,287.66,,7.48,Electronics,Medium,Medium,No,Credit Card,63.92,7202.43
SALE02142,9420.31,24437,5.04,2.33,15,147,40.88,550,9.08,Fashion,Low,Medium,No,Bank Transfer,70.11,9258.48
SALE01095,,21126,5.06,3.77,10,135,171.02,281,5.19,Home,High,Medium,No,Bank Transfer,65.35,7846.13
SALE01118,2938.4,15174,,2.64,15,109,198.01,,9.08,Fashion,Low,Medium,No,PayPal,60.39,8140.64
SALE01712,8648.85,14267,6.33,3.13,5,400,9.79,184,9.69,Electronics,High,Medium,No,Credit Card,65.52,7169.41
SALE01993,2720.9,14294,5.74,3.27,10,384,137.88,727,7.86,Fashion,Low,Low,Yes,PayPal,72.12,7586.36
SALE00294,2601.3,10733,6.21,3.02,10,197,196.06,720,,Electronics,Low,Low,Yes,Debit Card,69.44,6436.54
SALE01099,,12919,,3.34,10,108,153.72,,6.67,Home,Low,High,Yes,Bank Transfer,71.89,6960.16
SALE00321,5286.07,17889,6.99,2.96,10,474,189.83,670,6.74,Electronics,Low,Medium,No,Credit Card,68.09,7800.39
SALE01598,10064.13,15339,5.08,3.67,25,355,10.59,616,10.16,Electronics,Medium,High,No,Debit Card,62.81,9402.52
SALE00164,5938.44,15886,5.96,2.33,10,234,104.77,798,7.23,Sports,Medium,Medium,Yes,Debit Card,69.49,8012.61
SALE02167,4825.11,22626,4.95,2.43,15,221,204.24,639,10.44,Electronics,Medium,High,Yes,PayPal,70.38,7291.22
SALE01288,3374.18,11194,5.4,3.55,15,131,65.77,544,6.66,Home,High,High,No,PayPal,76.73,7541.67
SALE01685,4293.21,9737,4.77,3.15,10,471,157.39,611,,Home,Medium,Medium,No,Credit Card,76.86,7034.26
SALE02394,9840.93,14141,6.36,3.06,10,254,215.78,451,8.7,Home,High,Low,Yes,Bank Transfer,78.36,8508.52
SALE01190,5451.53,10512,2.62,3.5,5,410,176.97,940,8.28,Home,Medium,High,Yes,Bank Transfer,64.3,6777.35
SALE01372,5921.6,16364,6.36,2.88,20,98,135.9,11,8.03,Sports,Low,Low,Yes,PayPal,66.69,8711.14
SALE00887,6330.08,12622,6.53,3.24,25,380,71.71,427,8.78,Books,High,Low,No,Credit Card,56.73,7880.53
SALE01686,6538.95,5723,5.84,1.94,25,165,144.52,575,7.08,Fashion,Medium,Medium,No,PayPal,61.09,9081.44
SALE01664,2366.17,16819,6.17,3.63,5,214,63.34,833,9.18,Books,Medium,High,No,Credit Card,75.18,7297.75
SALE02307,4192.13,8605,5.19,2.71,5,414,159.81,861,6.58,Fashion,Medium,Medium,No,Credit Card,50.04,6225.65
SALE01474,4357.13,20931,5.42,3.52,30,293,211.36,851,,Electronics,Medium,Medium,No,PayPal,61.38,8834.68
SALE02469,6773.68,12868,5.35,2.42,0,257,215.83,846,,Fashion,High,High,Yes,PayPal,74.76,6953.16
SALE00430,,19057,7.16,2.15,0,413,86.47,827,,Home,Low,Medium,Yes,Credit Card,76.55,7360.88
SALE01061,8846.45,12123,4.84,2.97,20,366,251.47,,8.72,Fashion,Low,Medium,Yes,Debit Card,69.12,9125.75
SALE00094,3116.52,9128,6.45,2.93,10,364,89.26,575,6.12,Home,Low,  Medium ,No,Debit Card,64.29,7199.56
SALE00398,1490.46,13957,4.17,2.34,15,321,30.86,34,10.05,Fashion,Medium,Medium,Yes,PayPal,61.16,6949.58
SALE02006,4949.55,22955,4.71,2.87,5,40,149.24,,7.89,Home,Medium,Low,Yes,Debit Card,75.61,6885.25
SALE01064,1562.96,19975,5.11,2.94,10,230,208.62,630,10.44,Electronics,Medium,High,Yes,Credit Card,76.84,7944.74
SALE01647,3582.41,18215,4.44,2.84,15,296,25.4,716,7.1,Electronics,Medium,Medium,Yes,PayPal,56.33,6927.8
SALE00521,5835.04,5457,4.79,2.7,0,209,16.94,594,8.16,Electronics,High,Medium,No,Debit Card,57.78,7238.77
SALE00036,7233.06,14048,6.85,2.63,20,198,165.21,136,11.0,Books,High,Medium,Yes,Bank Transfer,67.81,8332.93
SALE00715,2368.35,16759,5.69,3.39,20,28,140.68,944,10.99,Sports,High,Low,Yes,Debit Card,60.23,7725.98
SALE02128,5828.43,15540,,2.58,25,254,123.66,127,,Sports,Medium,Low,No,Credit Card,79.02,7341.29
SALE00093,,7040,5.88,3.29,10,415,136.33,163,7.64,Fashion,Medium,Medium,No,Bank Transfer,49.54,6358.5
SALE02249,4827.8,15171,5.49,3.25,15,372,22.33,859,10.0,Electronics,Medium,High,Yes,Credit Card,72.88,7000.29
SALE02156,1707.85,17238,6.34,2.16,10,193,134.01,921,9.72,Home,Medium,Medium,Yes,Credit Card,52.33,6429.6
SALE00647,1868.11,14266,6.42,3.09,15,393,117.78,942,10.45,Electronics,Low,High,No,PayPal,74.13,7569.36
SALE01583,4869.26,19357,3.88,2.9,15,216,156.91,593,10.99,Home,High,Medium,Yes,Credit Card,68.14,7725.51
SALE01469,5040.68,14662,,3.31,15,325,206.87,911,8.01,Electronics,Low,High,Yes,Debit Card,63.4,8116.15
SALE02271,5639.27,9392,5.75,3.08,25,372,194.21,44,8.78,Electronics,High,Low,No,Bank Transfer,74.11,8298.6
SALE00212,1851.11,17340,,2.59,30,125,105.93,475,8.36,Electronics,Medium,Medium,No,Bank Transfer,68.4,7909.71
SALE00522,5549.12,18893,6.47,3.41,25,392,163.41,372,,Home,High,Medium,Yes,Bank Transfer,58.42,8915.94
SALE00304,8936.04,16698,6.22,1.86,15,46,167.61,915,7.51,Home,Medium,Medium,Yes,Debit Card,71.58,7882.61
SALE00877,8684.21,9813,3.56,2.85,10,427,158.73,92,9.07,Electronics,Medium,Medium,Yes,Credit Card,83.83,7734.3
SALE01823,4811.0,14195,5.52,2.9,5,347,120.93,422,9.65,Books,High,High,No,PayPal,78.43,6540.66
SALE01463,5554.58,16864,,3.1,15,390,77.26,178,8.79,Fashion,High,Medium,Yes,Credit Card,51.19,7702.44
SALE00171,6722.28,9390,3.57,3.51,20,92,14.4,361,8.97,Home,Medium,Low,Yes,PayPal,73.61,8416.21
SALE01278,5104.38,14069,7.11,3.39,0,395,38.14,379,8.9,Electronics,High,Medium,No,PayPal,66.91,7769.95
SALE01436,6314.21,12027,5.92,2.54,10,308,149.64,861,7.67,Electronics,Medium,High,Yes,Bank Transfer,68.83,8280.38
SALE00643,3950.4,19707,4.35,2.61,25,401,178.44,368,7.4,Home,Medium,High,Yes,Credit Card,70.62,8024.51
SALE02325,6002.42,18939,3.75,3.32,10,339,188.31,913,10.42,Books,Medium,  High ,No,Debit Card,69.53,6569.44
SALE01268,4700.78,17665,6.68,2.86,10,145,124.88,70,7.02,Electronics,Medium,High,Yes,Bank Transfer,66.73,8387.96
SALE02416,5367.55,21106,,3.39,30,165,247.98,275,9.56,Electronics,Medium,Medium,No,Debit Card,69.07,7433.79
SALE00721,6418.22,2021,5.14,3.32,10,144,32.33,974,8.17,Fashion,Low,High,Yes,Credit Card,64.8,6879.42
SALE01848,3670.12,9709,4.74,3.17,10,80,73.29,72,,Electronics,High,Medium,No,Bank Transfer,86.56,7536.08
SALE00426,4059.96,20828,5.99,,10,354,60.15,563,8.5,Sports,Medium,Medium,No,PayPal,66.28,7857.28
SALE01563,6090.27,,5.92,3.03,15,123,159.23,487,9.5,Electronics,Medium,Low,Yes,PayPal,58.24,8477.48
SALE00859,6654.95,14269,6.39,2.86,20,72,178.72,852,8.55,Electronics,High,Medium,Yes,Bank Transfer,52.53,8219.47
SALE02454,,13515,6.19,,15,378,78.91,424,,Electronics,High,Low,Yes,Credit Card,62.36,7662.55
SALE01194,2187.18,11483,5.87,3.66,30,293,287.02,641,9.89,Fashion,Medium,Medium,Yes,PayPal,72.62,8318.29
SALE00819,6198.68,13806,5.46,2.92,15,371,156.74,26,12.23,Books,High,Low,No,Bank Transfer,75.52,8622.11
SALE00935,10280.18,22876,5.37,3.2,15,18,203.5,604,8.13,Books,Low,Low,Yes,Bank Transfer,71.17,8344.74
SALE01335,4646.52,16001,6.89,3.29,10,472,173.95,536,,Electronics,Medium,Medium,No,Bank Transfer,78.88,7770.44
SALE01662,5030.28,24177,,3.5,5,389,186.82,77,9.68,Fashion,Low,Medium,No,Debit Card,73.5,7449.18
SALE01835,6777.58,13672,5.77,3.18,15,216,209.02,412,8.71,Home,Medium,High,No,Credit Card,58.58,8367.66
SALE00883,,5835,5.81,3.88,30,205,205.49,8,9.28,Sports,Low,Low,No,Credit Card,59.9,9835.97
SALE01743,7317.24,5290,6.22,2.41,10,132,242.44,20,7.69,Sports,High,Medium,Yes,Credit Card,63.26,6962.18
SALE01468,3703.95,22637,,2.59,20,141,124.88,476,8.38,Fashion,Medium,Medium,No,Debit Card,63.92,7848.78
SALE00345,,21440,6.45,3.48,25,59,126.32,228,9.49,Electronics,Low,Low,Yes,PayPal,82.21,8880.53
SALE00296,5162.68,15464,5.2,2.25,20,305,158.08,,9.59,Fashion,Medium,High,No,Bank Transfer,63.87,8986.12
SALE02205,3918.68,15067,5.36,2.71,10,137,109.69,,7.83,Books,High,Medium,No,Credit Card,67.59,6686.19
SALE00001,6868.11,16345,6.5,3.48,15,182,25.5,367,10.24,Fashion,High,Low,No,Credit Card,70.03,8153.46
SALE00457,4921.12,11052,5.95,2.96,15,383,267.25,57,4.67,Books,Low,Low,No,PayPal,57.72,7895.15
SALE00739,7350.47,17783,6.17,2.11,10,252,74.15,803,11.64,Fashion,Medium,Low,No,Credit Card,66.34,7877.86
SALE02465,3807.89,8330,7.08,3.3,25,11,125.37,944,9.29,Fashion,Medium,Low,Yes,Credit Card,82.58,8443.31
SALE02190,4411.16,19315,4.85,2.95,5,368,180.49,461,9.98,Fashion,Medium,Medium,Yes,Credit Card,76.36,6908.2
SALE02436,4414.72,14816,7.23,3.12,10,312,150.11,148,9.77,Fashion,Medium,Medium,Yes,Debit Card,72.52,6882.84
SALE00713,6578.43,16443,4.4,3.25,15,263,144.34,192,7.93,Electronics,Low,High,Yes,Bank Transfer,63.59,6348.83
SALE01394,3690.84,12077,4.58,2.99,15,469,95.86,838,9.32,Books,High,High,Yes,Debit Card,72.36,7885.39
SALE02404,6038.23,12371,6.64,3.64,25,73,183.0,983,7.78,Home,Medium,High,Yes,Bank Transfer,77.82,8658.64
SALE00197,6113.46,21032,,3.08,25,466,121.08,954,9.82,Fashion,High,Low,Yes,Bank Transfer,67.38,7233.55
SALE00865,5279.87,23237,,3.6,25,305,127.83,181,10.26,Electronics,High,High,No,PayPal,71.33,8301.21
SALE01955,4168.67,10175,6.35,3.46,5,90,147.77,89,9.51,Sports,Low,Medium,No,Credit Card,59.46,6730.31
SALE00102,5734.55,13499,5.76,2.91,15,482,84.61,722,8.41,Electronics,Medium,High,Yes,Bank Transfer,80.09,7994.08
SALE02203,4159.99,6819,6.38,3.72,15,55,128.75,,5.56,Books,High,Low,Yes,Bank Transfer,63.17,7643.65
SALE01330,4927.29,13491,5.79,2.25,15,137,267.83,328,9.6,Home,Medium,High,No,Credit Card,74.02,8179.5
SALE00515,3552.18,19538,5.66,3.38,10,212,148.2,988,7.05,Electronics,Low,High,No,Credit Card,71.87,7778.19
SALE02293,-378.03,13496,6.49,3.12,25,389,193.54,,,Fashion,High,Medium,No,Credit Card,72.6,8192.36
SALE00016,5689.83,23122,6.16,2.57,30,207,153.21,667,9.67,Sports,Low,Medium,No,Debit Card,59.11,9216.35
SALE00059,,,4.16,3.23,15,382,180.93,397,12.29,Electronics,Low,Medium,No,Credit Card,74.13,7259.55
SALE01938,6017.34,17375,5.71,2.14,25,487,154.06,950,9.35,Fashion,High,Medium,Yes,Credit Card,55.89,8166.08
SALE01582,5751.09,18299,4.25,3.19,15,281,93.02,633,,Sports,Low,Low,No,Bank Transfer,80.24,8482.11
SALE00829,6887.49,8944,5.12,3.09,15,351,77.67,,6.56,Fashion,High,Medium,Yes,PayPal,63.1,7437.17
SALE01726,1901.48,10827,4.72,3.24,10,123,91.43,606,8.46,Books,Medium,Medium,No,PayPal,67.61,6604.42
SALE01694,9194.98,13270,5.47,3.35,15,413,25.18,756,8.0,Sports,Medium,Medium,Yes,Debit Card,75.97,8791.04
SALE01220,9272.0,12169,3.63,3.32,10,109,149.65,923,7.49,Electronics,Medium,Medium,No,Debit Card,68.57,8334.4
SALE02324,7487.35,18987,5.81,3.32,30,22,122.99,843,9.19,Books,High,Low,Yes,Bank Transfer,79.95,8992.96
SALE01663,3943.46,,5.9,2.43,10,258,114.35,415,7.89,Electronics,High,Medium,No,Bank Transfer,64.61,7749.9
SALE02283,5568.91,15371,3.57,2.69,5,150,243.16,1,,Electronics,Low,High,Yes,Credit Card,63.7,7671.64
SALE00332,4818.12,23915,6.41,2.8,10,201,137.46,,10.62,Books,High,Low,Yes,PayPal,67.54,7631.07
SALE00525,3330.99,12998,5.58,2.91,10,473,148.09,138,8.7,Sports,Medium,Medium,Yes,Debit Card,67.96,7708.28
SALE01487,3886.97,13963,5.69,2.42,10,214,99.16,616,10.28,Books,High,Medium,Yes,Bank Transfer,72.84,8550.98
SALE01417,,16559,5.87,3.22,10,40,57.03,272,,Electronics,Medium,Medium,Yes,Debit Card,63.47,7054.37
SALE00338,5359.98,20570,4.53,2.85,10,319,139.34,223,8.59,Sports,High,Medium,Yes,Credit Card,74.7,6737.95
SALE00988,,11793,5.5,3.53,5,332,182.27,299,5.66,Fashion,High,Low,No,Bank Transfer,66.85,7738.05
SALE02337,8950.36,9877,7.09,3.44,10,470,102.2,739,10.88,Fashion,Low,High,Yes,PayPal,63.04,7718.37
SALE00034,5396.82,12487,7.03,2.41,15,186,158.2,297,5.6,Fashion,Low,Low,NO,Debit Card,74.2,8608.14
SALE01359,4800.41,19573,5.85,3.27,0,178,125.63,499,9.63,Fashion,Medium,High,Yes,Credit Card,55.35,7090.33
SALE01208,3349.69,13267,6.72,3.45,10,343,215.22,913,8.45,Home,Medium,Low,Yes,Debit Card,70.56,7551.83
SALE01485,4321.5,18606,4.57,2.93,20,61,109.17,506,10.08,Sports,Medium,Low,Yes,Debit Card,78.89,8249.54
SALE02255,10340.02,19897,4.26,3.35,5,462,315.31,694,10.48,Electronics,Medium,Low,Yes,Credit Card,71.37,8193.74
SALE00404,6996.63,14375,6.37,3.19,30,179,228.75,240,10.47,Electronics,Medium,High,No,Bank Transfer,60.95,9123.1
SALE01340,5698.79,6811,6.51,3.12,0,251,190.96,974,10.85,Home,Low,Low,Yes,Bank Transfer,72.61,6821.21
SALE01511,4211.89,15695,6.2,2.74,15,228,120.26,674,,Sports,High,Low,No,Debit Card,64.13,8148.93
SALE00437,3432.59,8690,5.72,3.16,10,474,197.68,719,8.74,Home,High,Medium,Yes,Bank Transfer,78.26,7092.37
SALE01310,7178.0,17551,4.74,3.35,10,344,74.17,308,8.96,Books,Medium,Low,Yes,PayPal,65.06,7728.55
SALE01556,6246.39,24004,5.81,3.24,10,447,171.26,457,10.14,Books,Medium,Medium,YES,Credit Card,64.25,6959.41
SALE02263,1268.39,13664,3.65,3.24,10,288,165.14,346,10.23,Sports,Medium,High,Yes,PayPal,75.18,6505.96
SALE01625,6826.72,11454,3.84,2.84,15,348,357.25,737,9.39,Fashion,Low,Medium,Yes,Credit Card,60.01,7667.08
SALE01821,4787.19,18977,5.95,2.98,10,350,145.01,977,8.31,Sports,Medium,Medium,No,Bank Transfer,74.84,7998.66
SALE00732,4715.31,23146,6.53,2.96,15,26,137.4,84,11.79,Electronics,Low,Medium,Yes,DEBIT CARD,61.33,8493.84
SALE02475,9207.2,6563,6.61,3.33,10,181,28.8,656,10.03,Books,High,Medium,No,Debit Card,61.86,9119.36
SALE00227,3121.87,,6.21,2.89,0,491,186.89,762,6.03,Fashion,Medium,High,Yes,PayPal,62.67,6613.39
SALE02085,4479.12,14233,7.19,,25,309,210.26,348,9.82,Fashion,Medium,Medium,Yes,PayPal,62.67,7530.86
SALE00492,6452.42,12674,4.42,3.17,15,93,128.98,,10.44,Electronics,Medium,Medium,No,Bank Transfer,53.9,7725.1
SALE00084,6650.83,16477,7.65,2.74,20,489,67.22,43,44.09,Home,Medium,Low,Yes,PayPal,72.23,8478.74
SALE01276,3771.63,17123,6.41,2.61,5,39,226.34,636,7.91,Home,High,Medium,Yes,Debit Card,67.7,7762.66
SALE00207,4796.13,15246,5.04,3.3,10,394,67.82,807,7.87,Fashion,Medium,Low,Yes,Debit Card,66.61,7560.41
SALE01086,2125.41,16851,,2.55,30,213,247.54,901,11.93,Books,Low,Medium,No,Debit Card,68.05,7248.86
SALE00815,2550.61,12173,6.58,2.96,10,352,201.96,105,6.38,Fashion,Medium,Medium,No,Credit Card,60.53,7108.66
SALE02365,5559.3,12586,,2.2,0,157,146.98,806,,Electronics,Low,High,No,Bank Transfer,59.01,7428.9
SALE00242,1904.84,14826,5.44,3.61,25,17,192.46,927,7.76,Home,Medium,Low,Yes,Bank Transfer,70.74,8106.88
SALE00640,4573.34,23646,5.94,2.71,10,215,64.41,72,7.89,Electronics,Medium,Medium,No,Credit Card,76.31,7429.48
SALE01170,3953.71,18068,7.84,3.4,15,51,142.92,774,8.17,Electronics,High,Medium,Yes,Bank Transfer,64.92,7781.18
SALE01048,4564.46,16883,4.1,2.94,5,371,202.21,,9.9,Sports,High,High,No,Credit Card,75.02,6507.5
SALE01537,6268.25,12051,6.85,3.0,10,485,142.37,,9.29,Electronics,Low,Medium,Yes,PayPal,73.35,8137.83
SALE02318,5878.12,24668,5.2,3.58,20,127,117.74,433,9.81,Fashion,Medium,Medium,No,Bank Transfer,66.69,8170.22
SALE01520,4153.69,23580,7.26,2.88,5,334,181.75,,9.02,Books,Low,Medium,Yes,PayPal,70.93,8892.27
SALE02048,6837.81,16499,5.68,3.05,15,338,162.92,3,7.9,Home,High,Low,Yes,Bank Transfer,71.76,7711.81
SALE00644,,17168,6.82,2.49,10,419,190.71,,8.17,Electronics,Medium,Medium,Yes,Debit Card,79.63,7445.56
SALE00167,4676.52,14050,,2.98,20,188,144.55,511,10.04,Fashion,Medium,High,No,Credit Card,78.61,8026.75
SALE01101,4331.76,15477,6.37,3.36,30,134,126.07,683,11.22,Sports,Low,  Medium ,No,Bank Transfer,74.65,8384.8
SALE01781,6171.66,18618,5.0,2.81,30,75,69.99,992,8.01,Books,High,Medium,No,PayPal,69.92,8999.62
SALE01013,,24178,6.69,,15,426,317.88,708,7.41,Fashion,Medium,Medium,  No ,Debit Card,79.2,7158.32
SALE01011,7442.69,11263,4.91,2.34,15,174,152.37,941,8.84,Fashion,Low,Medium,Yes,Bank Transfer,66.05,7509.25
SALE00015,7969.52,11945,5.38,2.85,5,24,135.53,245,6.94,Sports,Medium,Medium,No,PayPal,70.68,7878.32
SALE00368,7047.33,10396,6.77,2.15,0,14,217.36,96,7.66,Fashion,Medium,Medium,Yes,PayPal,62.53,7004.82
SALE00587,2190.56,10399,5.53,2.43,20,344,31.93,10,9.73,Fashion,Medium,High,No,Credit Card,66.5,7515.5
SALE02268,876.49,13491,5.87,3.15,15,293,110.56,987,9.81,Fashion,Low,Medium,Yes,Bank Transfer,66.71,7090.07
SALE00776,5065.68,,5.71,4.11,10,334,67.02,336,10.81,Home,Low,Medium,Yes,PayPal,73.46,6886.55
SALE01731,,23752,4.9,3.28,10,487,302.73,331,9.05,Electronics,Medium,Low,No,Credit Card,74.43,6620.04
SALE02348,6934.07,22754,6.59,3.07,10,115,169.74,363,9.51,Electronics,Medium,Medium,No,Debit Card,74.11,8907.89
SALE00796,5207.41,19602,6.9,2.4,5,211,156.92,699,11.27,Fashion,Low,High,Yes,Credit Card,73.85,6912.9
SALE00826,4398.85,20701,5.46,2.74,10,462,149.22,386,7.74,Fashion,Medium,Low,Yes,Debit Card,72.61,6911.91
SALE02115,7721.93,14618,6.12,3.44,10,111,74.22,775,7.96,Books,High,Medium,Yes,Credit Card,71.57,7098.36
SALE01962,7011.94,,5.55,3.1,15,297,68.54,681,6.28,Books,High,Low,No,Credit Card,75.54,8481.13
SALE01738,5943.94,17436,5.27,3.32,30,463,208.08,637,9.75,Fashion,High,Medium,Yes,Bank Transfer,62.37,8573.13
SALE02306,5281.83,13567,4.91,3.25,10,203,138.57,853,11.06,Fashion,High,Medium,No,Bank Transfer,56.91,6841.39
SALE00043,3217.73,17282,4.52,3.46,10,314,74.08,138,8.4,Electronics,Medium,Medium,No,Debit Card,76.09,6853.75
SALE00126,3250.76,13743,3.33,,15,214,255.47,166,8.94,Books,Low,Medium,No,Credit Card,68.3,6487.65
SALE00468,7798.5,21459,6.15,2.76,20,243,80.21,,7.62,Electronics,High,Low,No,PayPal,67.63,8464.02
SALE00797,6564.41,10589,4.82,3.32,20,277,73.38,972,6.67,Fashion,Low,Medium,No,Debit Card,57.62,8056.62
SALE01870,3555.25,17212,4.31,,25,190,167.01,703,9.17,Fashion,Medium,Medium,No,PayPal,84.9,8288.86
SALE01562,2244.35,16750,5.59,2.99,10,132,19.66,772,5.81,Electronics,Medium,Medium,No,Debit Card,76.48,6853.24
SALE02099,6053.18,17809,5.23,3.1,15,348,274.46,407,9.34,Fashion,Low,Medium,Yes,Bank Transfer,68.09,7689.1
SALE02043,3046.41,22633,5.42,3.02,0,386,219.26,746,8.18,Fashion,Low,Medium,No,Bank Transfer,46.18,6509.17
SALE01971,8248.39,12908,5.85,3.21,15,282,58.71,858,7.06,Electronics,Medium,Low,No,Credit Card,57.9,7816.18
SALE01495,3954.69,18584,7.46,2.34,25,219,96.12,593,8.4,Sports,Medium,Medium,Yes,Credit Card,77.27,8852.6
SALE01696,,7015,5.91,3.19,10,207,218.75,,7.91,Fashion,High,High,No,Bank Transfer,61.54,7182.59
SALE01651,3149.43,19315,,2.68,15,161,200.11,341,,Home,High,Medium,Yes,PayPal,60.87,7705.96
SALE00371,4035.15,8601,5.6,2.67,10,457,164.98,741,6.29,Electronics,Low,Low,Yes,Debit Card,71.9,7822.76
SALE00565,3105.54,,4.9,,30,15,180.97,,,Books,High,Medium,Yes,Credit Card,66.61,8561.15
SALE01926,6841.25,22130,4.52,2.9,25,490,84.56,639,9.04,Fashion,High,Low,Yes,Bank Transfer,60.44,8749.7
SALE02002,3709.15,16816,4.81,3.01,25,388,320.48,278,,Fashion,  Medium ,Medium,Yes,Debit Card,81.97,7549.78
SALE02076,4158.1,8154,6.71,3.43,20,266,131.72,571,11.72,Home,High,High,No,Credit Card,58.19,7869.37
SALE00762,6386.07,20477,6.73,2.96,15,346,122.78,,9.69,Fashion,Low,High,Yes,Debit Card,68.59,8195.15
SALE01917,3722.1,15854,7.54,2.84,5,61,203.92,951,9.12,Home,Medium,Low,No,Bank Transfer,65.62,7794.73
SALE00342,4643.13,17348,7.11,3.02,10,126,228.33,157,10.45,Fashion,Medium,Medium,No,PayPal,68.74,8734.72
SALE00088,2018.21,19821,4.37,2.99,0,166,111.65,578,8.73,Fashion,Medium,Low,Yes,PayPal,62.66,6049.67
SALE00238,6029.62,13906,7.17,3.69,10,331,247.83,706,,Sports,Low,Medium,No,PayPal,56.19,8779.42
SALE00025,4172.43,24664,5.49,2.9,15,494,125.43,,5.88,Electronics,Low,Medium,Yes,Credit Card,68.72,6941.87
SALE01915,6075.34,11986,5.67,3.2,15,90,160.59,149,7.12,Sports,Medium,Low,No,Debit Card,54.76,7741.33
SALE00129,1866.19,9950,,2.54,15,269,267.16,347,11.31,Fashion,Medium,Low,No,Debit Card,71.82,8077.36
SALE01947,5259.73,12025,6.34,3.35,15,130,65.61,786,6.97,Fashion,High,Medium,No,Debit Card,72.54,7708.92
SALE01710,6805.41,15206,7.93,3.62,0,143,147.2,703,6.78,Electronics,Medium,Medium,Yes,Bank Transfer,73.39,7310.22
SALE01036,4434.05,,4.18,3.43,0,141,150.98,552,7.39,Fashion,High,Low,Yes,Bank Transfer,66.92,6452.91
SALE00165,5400.91,21582,6.49,3.06,15,308,145.5,391,9.72,Fashion,Low,Medium,Yes,Bank Transfer,58.91,8837.05
SALE02011,6820.91,17049,5.29,2.54,20,30,227.17,954,9.94,Sports,High,Medium,Yes,PayPal,67.29,8382.44
SALE01165,6475.04,18302,4.67,2.44,5,297,45.68,140,8.64,Home,Medium,Low,Yes,Credit Card,76.07,6743.71
SALE02450,8198.21,12016,3.93,2.76,10,136,152.88,518,9.4,Electronics,Medium,Medium,Yes,Credit Card,68.7,8523.07
SALE01368,4220.96,7633,3.94,3.6,30,387,196.26,583,10.19,Books,Medium,Low,Yes,PayPal,66.99,8640.51
SALE00265,6297.0,,3.63,3.1,25,358,143.83,517,8.86,Books,High,Medium,No,Bank Transfer,66.28,7718.88
SALE00845,3102.63,14638,6.02,2.87,15,155,187.26,343,9.7,Home,Medium,High,Yes,PayPal,63.85,7478.97
SALE01094,3774.53,,4.3,3.14,20,189,207.38,333,9.75,Sports,Medium,Medium,Yes,PayPal,75.78,7497.99
SALE00411,3265.32,16876,5.68,3.42,30,394,129.1,521,10.99,Home,Low,Low,No,Bank Transfer,53.95,8393.07
SALE01426,5942.05,4801,6.5,3.08,5,453,14.18,146,7.84,Electronics,Low,Low,No,Credit Card,62.7,8175.74
SALE01897,,17857,5.71,3.14,10,306,208.24,51,7.15,Fashion,Medium,Medium,No,Debit Card,69.05,7546.02
SALE01876,5813.89,10652,3.26,2.45,0,126,93.77,224,10.13,Home,High,Medium,Yes,Credit Card,56.13,6398.81
SALE01645,3320.43,18719,5.27,2.44,10,378,82.37,14,7.68,Fashion,High,Low,Yes,PayPal,79.79,6576.53
SALE01706,5441.17,14604,6.56,2.51,10,311,113.27,248,8.8,Books,Medium,High,Yes,PayPal,64.0,8596.31
SALE02503,5648.25,16564,6.48,3.71,30,46,184.01,869,7.39,Home,Medium,  Medium ,Yes,Bank Transfer,68.36,8112.54
SALE00067,766.18,19489,4.7,2.7,25,296,102.9,733,7.55,Books,Low,Low,Yes,Bank Transfer,75.87,7846.63
SALE00774,6676.35,14595,5.74,3.44,15,319,26.33,,8.69,Books,Medium,Low,No,Credit Card,69.65,8473.07
SALE02351,5951.08,15346,5.55,2.38,10,224,204.21,628,,Fashion,Low,Low,No,PayPal,78.35,8441.97
