house_id,house_area_sqm,num_residents,num_appliances,air_conditioning,heating_system,energy_efficiency_rating,avg_temperature,home_office_hours,has_pool,solar_panels,house_age_years,insulation_quality,num_rooms,electric_car,smart_thermostat,monthly_consumption_kwh
HOUSE00550,,1,,1,Gas,B,21.16,0,No,No,,Good,3,No,Yes,331.47
HOUSE01715,,3,18,1,None,D,,8,No,No,19,Poor,3,No,No,397.06
HOUSE02271,261.28,4,11,3+,Electric,C,22.51,8,No,No,41,,6,No,No,560.19
HOUSE01518,700.63,2,23,  1 ,Gas,E,35.65,0,No,Yes,11,Average,4,Yes,No,317.03
HOUSE02152,132.62,3,14,2,Gas,A,20.84,8,Yes,No,22,Poor,2,No,No,371.88
HOUSE01479,129.99,1,14,1,Gas,B,36.63,4,No,No,24,Average,1,No,Yes,342.57
HOUSE02292,171.05,4,6,None,Electric,A,17.88,,No,No,49,Poor,5,No,No,299.39
HOUSE01773,172.9,4,26,2,None,A,18.88,0,No,No,5,Average,2,No,No,356.93
HOUSE00349,159.15,2,17,1,None,C,15.35,0,No,No,39,Average,7,Yes,No,306.67
HOUSE01334,,3,19,1,Solar,C,19.89,0,No,No,18,Average,1,No,No,368.62
HOUSE01435,185.49,3,6,1,Electric,D,26.46,4,No,No,17,Poor,8,No,No,445.66
HOUSE02206,128.52,3,16,2,Gas,C,18.35,0,No,Yes,30,Poor,4,No,No,305.09
HOUSE01312,94.35,1,7,1,Gas,D,25.06,4,No,No,23,Good,2,no,No,321.77
HOUSE01085,145.1,3,15,2,Electric,C,39.1,0,Yes,No,11,Poor,3,No,Yes,573.38
HOUSE01935,151.63,5,17,3+,Electric,B,19.39,,Yes,Yes,39,Average,2,No,No,533.35
HOUSE00605,150.83,4,,1,Gas,C,27.24,0,No,No,49,Good,5,No,Yes,481.34
HOUSE00817,155.61,2,27,None,Electric,D,28.86,4,No,No,5,Average,2,No,Yes,483.24
HOUSE00771,131.06,4,12,None,Gas,D,14.83,8,No,Yes,41,Average,1,No,No,366.91
HOUSE01047,157.79,3,11,2,Gas,C,21.35,0,Yes,No,7,Average,1,No,No,394.71
HOUSE00498,212.48,3,,None,Electric,A,9.94,4,No,Yes,50,Average,5,No,No,389.29
HOUSE02142,160.37,2,6,1,Electric,B,17.3,8,Yes,No,,Average,2,No,No,403.7
HOUSE00810,93.51,3,,None,Gas,C,27.46,0,Yes,No,29,Poor,7,No,Yes,466.06
HOUSE00041,208.83,2,13,1,Solar,C,,4,No,No,25,Average,1,No,No,307.19
HOUSE00813,195.82,4,18,None,Gas,A,34.76,0,No,No,12,Good,2,No,No,416.75
HOUSE00878,245.64,4,5,1,Electric,B,18.1,8,Yes,No,34,Average,6,No,No,473.2
HOUSE02172,205.07,2,23,None,Electric,C,26.07,8,No,No,50,Average,3,No,Yes,427.16
HOUSE01855,67.99,4,8,1,None,D,,4,No,Yes,37,,5,No,Yes,380.26
HOUSE00451,77.48,7,10,None,Gas,B,26.01,0,Yes,No,14,Average,3,No,No,519.62
HOUSE01146,84.8,1,21,None,None,C,20.37,,Yes,Yes,44,,1,No,  No ,252.25
HOUSE00007,201.08,1,21,1,Solar,B,-0.81,8,No,Yes,34,Good,7,Yes,No,200.61
HOUSE00359,163.55,3,23,1,Gas,B,29.27,,Yes,No,9,,4,No,No,483.0
HOUSE02055,206.23,4,16,None,Solar,B,,4,No,No,27,Average,8,No,No,337.59
HOUSE00710,280.23,2,29,1,Gas,B,21.88,0,No,No,28,Poor,20,Yes,No,410.64
HOUSE00297,162.42,1,29,None,Solar,B,8.33,0,No,No,9,Average,7,No,Yes,331.68
HOUSE01108,158.21,5,13,None,Gas,B,24.95,4,No,No,18,,3,No,No,395.15
HOUSE00038,184.82,5,18,2,Electric,B,20.72,0,No,No,8,Average,2,No,No,522.74
HOUSE01290,238.13,2,15,1,none,B,10.4,0,No,No,10,Average,2,Yes,No,370.32
HOUSE01441,181.79,2,6,None,Gas,C,5.17,0,No,No,,Average,7,No,No,297.1
HOUSE01703,86.32,1,19,1,Electric,E,18.3,0,No,No,10,Poor,4,No,No,423.02
HOUSE00757,216.12,3,19,1,Electric,C,16.42,0,No,No,39,Poor,1,No,No,465.33
HOUSE01049,165.4,4,19,3+,Electric,E,20.78,0,No,No,40,Average,8,No,No,611.42
HOUSE00511,175.94,5,8,2,Electric,B,31.31,10,No,No,21,,6,No,No,460.19
HOUSE01111,170.76,5,10,None,None,B,28.18,8,No,No,50,Average,5,No,No,356.96
HOUSE00896,154.34,3,27,None,Electric,A,19.97,0,No,No,20,Average,3,No,No,390.38
HOUSE01505,153.31,4,,None,Gas,C,18.77,,No,No,49,Poor,7,Yes,No,440.43
HOUSE00946,-44.61,3,13,None,None,A,17.73,4,No,No,11,Average,1,No,Yes,249.49
HOUSE01277,161.95,2,28,2,Solar,D,28.06,,no,No,48,Good,8,No,No,395.35
HOUSE00146,174.64,2,7,None,Gas,D,19.13,4,No,No,31,Poor,7,No,No,368.71
HOUSE01723,144.78,2,26,None,Gas,C,16.91,0,No,No,,Average,5,No,No,330.37
HOUSE00496,222.33,3,24,2,Electric,C,24.11,0,Yes,No,28,,8,No,No,567.04
HOUSE01303,80.26,4,6,1,Electric,C,14.68,4,No,No,2,Average,7,No,Yes,483.98
HOUSE01176,153.43,3,22,None,Electric,B,10.74,,No,No,42,Average,1,No,No,438.72
HOUSE00956,183.66,2,5,2,Electric,C,28.21,4,No,Yes,45,Average,5,No,No,281.34
HOUSE01029,142.31,3,6,1,Electric,B,15.97,4,No,Yes,21,Good,8,No,Yes,302.87
HOUSE00552,158.15,2,24,None,Solar,C,26.19,8,No,Yes,4,,5,No,yes,258.05
HOUSE00563,204.0,3,,None,Gas,D,8.7,4,No,No,10,Average,4,No,Yes,421.97
HOUSE01709,64.32,3,20,None,Solar,C,20.39,0,No,No,30,Good,3,No,No,368.01
HOUSE00140,,4,14,None,None,B,21.37,10,No,Yes,,Average,1,No,Yes,283.21
HOUSE00241,143.01,2,20,3+,Gas,C,30.21,0,No,Yes,2,Poor,7,No,No,338.88
HOUSE00227,-24.19,2,13,1,Gas,A,36.35,0,No,No,8,Good,2,No,Yes,290.69
HOUSE01929,162.46,2,,3+,Electric,D,29.78,8,No,No,43,Average,6,Yes,No,555.55
HOUSE00321,,3,15,None,Electric,B,26.88,8,Yes,No,23,Average,2,Yes,No,377.39
HOUSE00415,174.0,3,13,2,Solar,D,,4,No,Yes,21,Average,6,No,No,344.37
HOUSE00104,194.71,4,20,1,  Gas ,C,14.88,,No,Yes,13,Good,6,No,No,370.48
HOUSE02095,111.69,3,7,1,None,D,26.58,0,No,No,46,Good,4,No,No,279.22
HOUSE01406,159.76,4,23,1,Electric,A,8.72,8,No,No,16,,8,No,Yes,507.41
HOUSE02480,248.35,4,13,1,Gas,B,,4,No,No,42,Average,5,No,No,422.72
HOUSE01445,147.76,4,17,1,Gas,B,20.07,4,No,Yes,44,Average,8,No,No,338.78
HOUSE02042,144.53,4,19,2,Gas,D,27.91,,No,No,27,Average,6,Yes,No,496.1
HOUSE01191,183.68,5,7,2,Gas,C,20.26,0,No,Yes,8,Good,2,No,Yes,431.57
HOUSE02141,58.78,4,11,1,Electric,D,38.56,10,No,No,15,Poor,3,No,Yes,526.21
HOUSE00471,210.12,1,10,1,Gas,E,9.68,0,No,No,1,Poor,2,No,Yes,327.14
HOUSE01960,136.36,2,29,None,None,C,24.69,0,No,No,30,Average,4,No,No,281.88
HOUSE02314,135.92,5,,1,Solar,D,23.82,10,No,Yes,,Good,5,No,No,378.75
HOUSE01988,47.61,5,28,2,Gas,B,30.1,0,No,Yes,20,Average,8,Yes,No,436.22
HOUSE02106,180.8,2,23,None,Electric,C,12.63,0,No,No,4,Poor,2,Yes,No,358.27
HOUSE00521,,3,9,1,Gas,B,25.03,0,No,Yes,47,Average,8,No,No,243.34
HOUSE00666,186.91,4,,2,Electric,A,22.87,8,No,No,48,Average,1,No,No,469.53
HOUSE02047,163.2,2,,2,Electric,C,18.19,4,No,No,46,Poor,4,No,No,438.45
HOUSE00617,173.34,2,5,2,Electric,C,23.9,,No,No,21,Average,3,No,No,350.69
HOUSE00674,183.91,4,25,1,Electric,B,18.35,,No,No,24,Good,5,No,Yes,471.12
HOUSE00407,166.24,4,9,None,Gas,C,-0.18,,No,Yes,10,Poor,6,No,Yes,285.56
HOUSE01515,176.29,3,29,1,  None ,D,,0,No,No,40,Average,6,No,No,437.92
HOUSE01412,126.02,4,27,None,None,C,25.67,4,No,  No ,7,Average,3,No,No,414.82
HOUSE00808,121.05,3,11,2,Solar,C,25.33,8,No,No,38,Average,4,No,No,349.06
HOUSE00127,122.02,3,15,None,Gas,C,16.02,0,No,No,10,Average,2,No,Yes,355.72
HOUSE01564,106.88,2,27,2,Gas,C,19.47,0,No,Yes,42,Good,1,No,Yes,327.37
HOUSE00418,177.94,4,13,2,Gas,B,,4,Yes,No,10,Poor,7,No,No,558.38
HOUSE00018,,3,26,None,Electric,A,28.53,10,No,No,19,Average,8,no,No,456.5
HOUSE00378,182.7,4,23,3+,None,C,21.88,0,No,No,,,1,No,No,493.64
HOUSE01064,56.2,3,15,1,Solar,D,,0,No,No,34,Average,2,No,Yes,396.78
HOUSE00542,218.9,2,20,None,Gas,D,20.22,0,No,No,30,Poor,1,Yes,No,355.27
HOUSE02198,105.88,4,13,None,Gas,D,25.28,8,No,No,33,Good,4,No,No,395.53
HOUSE01791,109.19,4,23,1,Gas,B,7.82,8,No,Yes,39,Average,3,Yes,No,422.48
HOUSE00387,116.48,3,13,None,Electric,B,29.02,10,No,No,10,,5,No,No,397.44
HOUSE01807,127.84,2,25,1,solar,B,23.7,4,No,No,49,Average,3,No,No,306.02
HOUSE01788,107.92,4,12,3+,Gas,D,14.76,0,no,No,9,,2,No,No,516.22
HOUSE00368,112.25,2,6,1,Gas,C,,0,No,No,46,,2,No,Yes,329.1
HOUSE01322,206.77,3,15,1,Electric,B,24.43,0,Yes,Yes,45,Poor,3,No,No,345.85
HOUSE02265,94.44,4,23,3+,None,D,23.32,4,No,No,46,,1,No,No,482.32
HOUSE00958,249.97,10,8,1,Electric,C,28.13,,Yes,No,13,Average,5,No,Yes,473.1
HOUSE01020,,3,22,None,Solar,D,22.99,0,No,Yes,22,Average,6,No,No,328.86
HOUSE00879,241.39,3,24,3+,Electric,D,43.63,4,No,No,5,Poor,6,No,No,607.11
HOUSE00938,191.78,3,14,None,Solar,C,30.35,0,No,No,,,3,No,No,357.73
HOUSE01602,169.44,4,20,3+,None,D,19.44,10,No,No,22,,2,Yes,No,521.38
HOUSE00300,155.08,1,5,None,None,E,18.81,0,No,No,25,Good,6,No,Yes,261.3
HOUSE01842,196.77,1,,2,Gas,B,10.96,,No,No,44,Average,8,No,Yes,287.31
HOUSE00528,154.59,5,8,2,Electric,C,29.81,0,No,Yes,34,Good,7,No,No,423.81
HOUSE02170,173.33,3,26,1,Electric,D,25.72,4,No,No,43,Good,1,Yes,No,525.24
HOUSE01373,124.12,2,30,  None ,Gas,C,18.18,4,No,No,40,Poor,5,Yes,No,377.87
HOUSE00876,161.79,3,15,3+,Electric,C,23.87,0,No,Yes,28,Average,8,Yes,No,362.7
HOUSE00705,95.15,5,16,None,Electric,C,31.55,8,No,No,32,Average,4,No,No,469.96
HOUSE01231,,5,6,1,Solar,D,,8,No,No,18,,8,No,No,434.96
HOUSE01372,,2,,None,Gas,D,10.05,0,No,  No ,11,Good,3,No,Yes,434.96
HOUSE01317,194.79,1,24,2,Gas,B,28.03,10,No,No,3,Poor,3,No,No,405.33
HOUSE00906,129.21,3,14,2,Electric,A,22.73,0,Yes,No,15,Average,5,Yes,No,423.5
HOUSE00224,149.29,4,24,2,Electric,E,19.21,0,Yes,No,21,Poor,7,No,Yes,635.34
HOUSE01462,133.21,1,21,1,Gas,A,24.22,0,No,No,17,Poor,8,No,No,238.47
HOUSE02076,123.18,5,13,1,Gas,C,20.18,,Yes,No,,Average,7,No,No,487.1
HOUSE01260,165.46,3,,1,None,B,,8,Yes,No,1,Average,3,No,No,480.79
HOUSE01216,121.51,4,15,1,Electric,A,46.52,0,No,No,46,Average,4,No,Yes,337.96
HOUSE01718,166.11,4,19,2,Gas,B,25.12,10,No,No,15,Average,6,No,No,481.32
HOUSE02072,123.78,4,19,3+,None,A,14.2,0,No,No,42,Average,8,Yes,No,446.55
HOUSE01589,79.51,5,17,1,Solar,D,40.46,8,No,No,2,,2,No,Yes,517.3
HOUSE00683,222.29,5,22,1,Electric,C,23.85,10,Yes,No,,Good,5,No,Yes,680.98
HOUSE00816,,2,8,1,Gas,C,19.63,8,No,No,15,Average,1,Yes,  No ,342.18
HOUSE01315,55.42,3,,None,None,D,,8,Yes,No,24,Poor,3,No,No,414.02
HOUSE00891,177.75,3,10,1,Electric,B,18.42,0,No,Yes,29,Average,5,No,No,329.52
HOUSE01562,60.07,2,30,2,Gas,C,20.32,4,No,No,6,Average,8,No,No,415.42
HOUSE00537,219.14,3,30,1,None,B,27.51,0,No,Yes,31,Average,3,No,No,351.68
HOUSE00749,85.65,5,22,1,Gas,D,29.48,10,Yes,No,9,Good,8,No,Yes,595.67
HOUSE01179,170.29,3,11,1,None,D,10.89,4,No,No,39,Good,6,No,No,394.16
HOUSE01818,166.86,2,12,3+,Electric,D,17.55,0,No,Yes,27,Average,1,No,No,413.56
HOUSE01483,142.74,4,23,1,Electric,B,6.79,,No,Yes,38,,1,No,No,450.55
HOUSE02192,122.14,4,27,2,Solar,E,19.7,0,No,No,33,,7,No,No,512.65
HOUSE01521,71.32,3,11,None,None,B,11.74,8,No,No,7,Poor,7,No,Yes,338.86
HOUSE01519,147.37,4,14,3+,None,A,17.95,0,Yes,Yes,36,,7,No,No,366.61
HOUSE02147,57.15,3,25,1,Electric,C,18.23,0,No,No,24,Good,6,No,Yes,482.88
HOUSE00118,104.25,4,11,1,Gas,B,23.3,,No,No,20,Average,2,No,No,340.63
HOUSE00714,187.19,3,,None,None,E,,,no,No,38,Good,5,Yes,No,410.27
HOUSE01662,148.93,3,9,  1 ,Solar,B,21.65,8,No,No,48,Average,3,Yes,No,330.59
HOUSE01415,145.16,5,21,None,Electric,B,21.23,8,No,No,6,Average,8,No,Yes,492.94
HOUSE01690,184.25,3,,2,Gas,D,19.67,8,No,No,42,Poor,7,Yes,Yes,546.17
HOUSE00322,172.46,2,21,1,None,A,27.11,,No,Yes,4,,1,Yes,No,204.6
HOUSE01536,101.84,1,,None,Solar,D,19.68,0,No,No,9,Average,7,No,No,247.36
HOUSE01892,211.42,2,24,1,None,D,,10,No,No,32,Average,6,No,No,409.14
HOUSE00551,149.93,3,28,None,Solar,C,,10,No,No,44,Average,6,No,No,447.19
HOUSE00381,195.01,3,9,None,None,D,13.78,8,No,Yes,16,Good,1,No,No,216.49
HOUSE01556,146.61,4,22,1,Gas,D,30.37,0,No,Yes,5,Poor,4,No,Yes,439.97
HOUSE01066,127.48,4,5,None,Electric,D,42.25,4,No,  Yes ,49,Average,5,yes,No,382.15
HOUSE00215,163.4,3,26,1,Solar,D,18.42,0,No,Yes,43,Average,5,No,No,360.49
HOUSE02248,162.84,2,15,1,Electric,C,16.75,8,No,Yes,35,Poor,2,Yes,No,360.29
HOUSE00686,75.85,4,27,1,None,B,24.0,0,No,Yes,41,Poor,8,No,No,298.23
HOUSE00423,188.13,4,14,2,Electric,D,34.67,,No,No,33,Average,3,Yes,No,563.92
HOUSE02494,145.72,2,20,3+,Gas,B,30.04,0,Yes,Yes,41,Poor,4,No,No,390.73
HOUSE00099,165.67,7,8,1,Electric,A,25.85,0,No,No,22,Poor,6,Yes,Yes,511.35
HOUSE00820,126.05,5,9,2,None,D,21.41,0,Yes,No,12,Average,3,No,No,462.72
HOUSE00925,,3,,None,None,C,20.77,8,No,No,13,Good,5,No,No,218.95
HOUSE02253,199.58,2,28,None,Gas,A,27.03,,No,No,27,Good,1,No,No,318.96
HOUSE00414,138.8,4,6,None,Solar,C,18.95,4,Yes,No,0,Good,2,No,Yes,301.39
HOUSE01181,184.44,2,7,3+,None,D,21.35,0,No,No,24,Average,1,No,No,356.14
HOUSE00499,193.85,4,6,2,Electric,D,,8,No,No,20,Good,3,No,No,491.9
HOUSE02079,220.57,3,7,2,None,B,,8,No,No,33,Average,2,No,Yes,338.45
HOUSE00734,187.5,2,14,2,Gas,D,27.39,8,No,Yes,18,Poor,4,No,No,390.13
HOUSE01881,113.6,4,8,None,Solar,C,22.86,0,No,Yes,3,Average,5,No,Yes,250.55
HOUSE01721,,4,17,None,Electric,C,18.92,4,Yes,No,31,Average,7,No,Yes,500.64
HOUSE00048,162.67,2,19,1,Electric,C,,0,No,No,18,Poor,7,No,Yes,413.65
HOUSE01336,117.49,3,10,1,Gas,C,20.66,,No,No,19,Average,5,No,No,342.56
HOUSE01306,173.56,2,,None,Solar,B,19.16,10,No,No,4,Average,4,No,No,259.42
HOUSE00761,95.52,4,13,1,Electric,C,8.35,,No,No,7,Poor,8,Yes,No,458.77
HOUSE00397,125.16,3,25,1,None,B,17.79,4,No,Yes,28,Average,2,No,No,289.36
HOUSE01030,157.29,2,,2,Gas,C,32.16,0,Yes,No,11,Average,8,No,No,436.35
HOUSE00806,145.44,5,23,None,Electric,B,,10,No,No,21,  Average ,7,No,No,462.2
HOUSE02476,152.54,4,,None,solar,E,25.0,4,No,No,14,Average,5,No,No,469.96
HOUSE00193,245.99,3,29,None,Gas,E,14.45,,Yes,No,24,Average,8,No,No,501.89
HOUSE00822,92.52,2,18,1,Gas,B,26.56,8,Yes,No,5,Average,1,No,Yes,366.79
HOUSE02149,125.75,2,15,1,Electric,C,,8,No,No,14,,3,No,No,364.05
HOUSE00481,166.42,3,26,  3+ ,Electric,A,33.38,0,No,No,44,Average,1,No,Yes,523.77
HOUSE00081,,4,28,None,Gas,C,23.57,8,Yes,No,14,,8,No,No,563.25
HOUSE01222,209.49,5,11,1,Electric,A,16.56,10,Yes,No,5,,5,No,No,520.27
HOUSE00169,145.81,2,27,1,Gas,D,9.99,4,No,No,19,Average,6,No,Yes,442.99
HOUSE00578,127.09,3,6,3+,Electric,C,,4,No,No,22,Poor,4,No,No,487.66
HOUSE01091,104.75,5,12,2,None,C,11.37,0,No,No,24,,6,Yes,Yes,501.15
HOUSE01396,177.91,1,29,None,Solar,C,24.9,8,No,No,32,Average,5,Yes,No,278.9
HOUSE01421,210.43,5,7,None,Gas,C,,4,No,Yes,19,Poor,5,No,Yes,320.35
HOUSE00518,158.57,3,23,2,Gas,D,20.5,10,No,No,22,,1,No,No,466.65
HOUSE00864,88.81,1,13,1,Gas,C,20.55,4,No,No,27,Good,1,Yes,Yes,243.56
HOUSE00021,,4,15,None,Gas,A,23.37,4,No,No,14,Average,7,No,No,389.01
HOUSE01255,109.01,1,27,2,Electric,C,9.64,,No,No,42,Average,8,Yes,Yes,435.18
HOUSE00914,105.08,2,16,1,Electric,C,9.66,8,No,No,24,Good,8,No,Yes,442.76
HOUSE01165,89.49,2,16,3+,Gas,E,16.39,0,No,No,18,Average,1,No,No,461.18
HOUSE00198,131.11,3,30,None,Solar,D,19.66,,Yes,Yes,19,Average,7,No,Yes,421.01
HOUSE02115,,3,12,1,Electric,C,28.98,,No,No,33,Average,3,No,No,454.65
HOUSE01496,117.74,2,26,None,Solar,B,30.0,8,  No ,No,35,Poor,6,No,Yes,309.19
HOUSE00069,175.5,1,7,3+,Gas,D,20.33,0,No,No,15,Poor,8,No,No,305.98
HOUSE01177,127.56,4,18,1,Gas,C,31.14,8,No,Yes,6,,2,No,No,364.95
HOUSE00064,178.43,4,25,None,Gas,D,26.97,8,No,No,12,,5,No,No,437.75
HOUSE01416,129.66,3,15,1,Gas,C,33.37,0,No,Yes,5,Good,5,No,No,338.86
HOUSE01489,194.81,2,27,1,Electric,C,17.03,0,No,No,25,Poor,2,No,No,477.24
HOUSE01058,215.61,4,7,2,Electric,B,22.75,0,Yes,Yes,5,Good,6,No,No,401.9
HOUSE00225,27.26,3,7,1,None,C,9.76,,No,Yes,3,Average,2,Yes,Yes,209.04
HOUSE01600,179.67,4,5,None,Solar,B,18.29,0,No,No,23,Average,5,No,No,273.52
HOUSE00739,218.41,2,13,2,Electric,A,32.6,4,No,Yes,50,Poor,3,No,Yes,337.06
HOUSE01860,134.55,3,22,1,Electric,B,,8,No,No,5,,6,No,No,455.93
HOUSE01966,139.83,4,29,None,Gas,D,20.45,4,No,No,40,Average,6,Yes,No,503.02
HOUSE02121,91.17,2,25,None,Electric,D,,10,No,Yes,6,Poor,8,No,No,338.34
HOUSE00547,48.33,3,21,1,None,B,28.74,,No,No,7,Average,2,No,Yes,284.46
HOUSE02403,234.26,2,11,None,Electric,B,44.83,4,No,Yes,33,Average,5,No,No,273.23
HOUSE01717,135.97,1,28,None,Solar,A,,10,No,No,7,Poor,6,No,No,229.74
HOUSE01163,191.45,3,27,1,Electric,C,28.66,0,No,No,20,Average,8,No,No,480.92
HOUSE02041,179.32,2,5,1,Solar,C,26.32,8,No,No,45,Poor,3,No,No,296.02
HOUSE00901,150.28,2,28,1,Electric,B,16.27,8,No,Yes,11,Average,4,No,No,354.2
HOUSE00593,159.53,4,30,None,Solar,B,25.37,0,No,No,,Average,4,No,No,392.1
HOUSE02243,33.52,2,24,None,Electric,B,32.14,4,No,No,,Average,6,No,No,393.07
HOUSE00846,,2,6,3+,Gas,B,26.5,0,No,No,6,Good,5,No,No,346.06
HOUSE01101,,4,18,2,Gas,C,22.87,4,No,No,3,Poor,3,No,No,463.64
HOUSE01798,104.73,1,14,1,None,B,23.19,0,No,No,34,Poor,6,Yes,Yes,214.24
HOUSE01168,116.35,2,14,1,Electric,C,5.69,10,No,Yes,43,Good,2,No,No,379.18
HOUSE02033,168.1,4,14,2,Gas,C,7.21,10,No,No,6,Average,5,No,No,520.87
HOUSE01424,180.34,3,,2,  Gas ,C,11.63,8,No,No,12,Poor,1,Yes,Yes,517.34
HOUSE02174,224.92,2,,2,Electric,D,24.93,0,No,No,24,Good,4,No,No,497.79
HOUSE01626,161.99,4,12,None,Electric,C,25.87,0,No,Yes,22,Average,7,No,No,372.27
HOUSE01420,208.65,4,27,2,Gas,B,24.71,4,Yes,No,,Average,6,No,No,525.95
HOUSE02098,161.93,3,7,2,Gas,B,,,Yes,No,10,Average,6,No,No,429.25
HOUSE00983,,3,27,2,Gas,D,17.39,0,Yes,No,38,,5,No,No,467.66
HOUSE01189,140.27,4,5,None,Gas,C,33.6,4,No,No,38,Good,7,Yes,Yes,344.8
HOUSE01128,251.1,2,18,1,None,B,10.75,8,No,No,,Good,7,No,No,377.34
HOUSE01895,211.55,2,9,1,Gas,D,,8,No,No,29,Average,7,Yes,No,320.52
HOUSE01731,153.49,5,5,2,None,C,21.24,8,No,No,20,,6,No,Yes,462.23
HOUSE00372,79.3,3,21,1,Solar,D,21.65,0,No,No,28,Average,5,Yes,Yes,387.56
HOUSE00147,105.45,5,20,None,Electric,D,24.98,4,Yes,No,20,,3,No,No,588.84
HOUSE00250,74.49,3,28,1,Gas,B,16.13,0,No,Yes,15,,3,No,No,342.83
HOUSE00698,201.47,3,8,None,Electric,C,19.19,0,No,No,25,Poor,3,No,No,377.08
HOUSE00953,175.67,3,18,1,Electric,B,15.73,0,No,No,,Good,2,No,No,394.35
HOUSE00703,156.79,4,17,None,None,D,13.69,,No,No,18,Good,4,No,No,378.82
HOUSE00177,80.3,4,28,2,Solar,B,34.17,8,No,No,11,,5,No,No,471.43
HOUSE00911,177.31,2,11,1,None,D,14.46,0,No,Yes,16,Good,15,No,Yes,215.17
HOUSE00719,155.07,2,16,1,Gas,D,1.08,0,No,No,0,  Average ,8,No,No,389.72
HOUSE02287,,1,26,None,Gas,C,14.04,0,No,No,25,Good,3,No,Yes,380.15
HOUSE01961,148.96,1,11,3+,Solar,D,20.28,,No,No,43,,7,Yes,No,245.18
HOUSE01461,134.26,3,,None,None,A,30.33,0,Yes,No,0,Good,2,Yes,No,386.76
HOUSE01944,214.34,3,9,3+,None,A,6.35,4,  No ,No,43,  Good ,2,No,No,390.99
HOUSE01552,130.89,3,12,None,Solar,C,34.75,,No,No,2,Good,2,No,Yes,328.6
HOUSE00502,143.0,3,23,None,Electric,C,14.16,0,No,No,39,Good,6,No,Yes,441.63
HOUSE00747,147.58,1,21,2,Electric,B,15.68,0,No,No,,Good,5,No,No,385.91
HOUSE01492,227.03,3,8,2,Electric,B,17.43,,No,No,25,Good,8,No,No,389.14
HOUSE02065,,3,5,1,Gas,C,12.13,4,No,No,7,Average,6,No,No,312.43
HOUSE00111,66.9,2,30,3+,Electric,C,25.78,8,No,Yes,10,Good,2,No,No,440.67
HOUSE02254,98.27,3,25,None,Gas,C,18.07,8,No,No,47,Good,1,No,No,342.35
HOUSE00176,193.93,3,28,None,  Electric ,C,12.17,0,No,No,38,Average,5,No,No,453.44
HOUSE01930,210.49,3,7,2,Electric,D,,8,No,No,44,Good,2,No,No,476.1
HOUSE01261,206.52,3,8,None,Solar,B,28.71,10,No,No,28,Poor,5,No,No,279.84
HOUSE00162,171.8,3,9,2,Electric,C,19.08,,No,No,44,Average,3,Yes,Yes,419.36
HOUSE01411,153.22,1,10,2,Gas,D,11.94,8,No,No,31,Poor,3,No,No,349.61
HOUSE01212,136.08,3,,None,Electric,C,24.86,4,No,No,35,Average,8,No,Yes,371.89
HOUSE00576,44.97,2,29,None,Solar,B,16.57,8,No,No,16,Poor,6,No,No,1083.2
HOUSE01830,,4,,1,Gas,C,25.77,8,No,Yes,36,Poor,8,No,Yes,334.06
HOUSE00575,248.58,1,16,1,Electric,D,38.09,4,No,No,16,Poor,7,No,No,442.99
HOUSE00161,82.37,2,24,None,None,A,20.82,,No,Yes,30,Average,7,No,Yes,210.07
HOUSE00357,148.69,4,27,1,Gas,B,20.94,8,No,No,25,Poor,8,No,No,466.61
HOUSE01380,139.08,2,17,2,Gas,C,28.5,0,No,No,11,Good,5,No,No,375.44
HOUSE02188,100.64,2,30,1,None,D,20.51,8,No,No,,Poor,7,No,No,435.0
HOUSE01137,148.35,4,25,None,Electric,B,22.38,0,Yes,No,30,Average,8,No,No,560.45
HOUSE02195,103.56,2,20,2,Electric,C,25.24,10,Yes,No,33,Good,6,No,No,527.57
HOUSE02396,,4,,2,Electric,B,17.12,0,No,No,48,Poor,1,No,No,441.29
HOUSE01637,98.46,1,18,None,None,B,30.38,0,No,Yes,,Poor,1,  No ,No,217.64
HOUSE02323,126.91,4,25,1,  None ,B,25.86,4,No,No,9,Poor,4,Yes,No,401.91
HOUSE01639,203.91,1,26,1,None,C,7.71,0,Yes,No,,,2,No,Yes,406.46
HOUSE00470,126.46,4,27,None,Gas,C,15.2,4,No,No,41,Average,5,No,Yes,550.48
HOUSE01799,95.61,7,,1,Gas,D,18.5,0,No,No,43,Average,2,No,No,570.39
HOUSE01152,167.49,3,,None,Electric,D,24.01,10,No,No,6,Good,8,No,No,423.7
HOUSE00059,103.21,2,23,1,Solar,C,13.83,8,Yes,No,14,Average,4,No,No,480.9
HOUSE00325,138.42,4,,3+,Solar,B,26.22,8,No,Yes,48,Average,5,No,No,427.69
HOUSE01652,125.02,4,21,2,Gas,C,21.95,8,No,No,12,Good,3,No,Yes,487.58
HOUSE01384,100.99,3,19,1,Electric,E,22.58,0,No,Yes,7,Average,1,No,No,423.62
HOUSE00120,224.05,3,27,None,Electric,B,18.97,0,No,Yes,41,Good,4,No,No,381.6
HOUSE00240,237.97,4,8,2,None,C,23.32,4,No,No,20,,6,No,Yes,394.9
HOUSE01305,157.94,4,10,2,Solar,C,13.48,4,No,No,47,Poor,7,No,No,403.36
HOUSE01783,60.07,3,60,None,Gas,C,18.92,8,No,  No ,27,Average,4,No,Yes,254.58
